,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,beta_2019,beta_2020,beta_2021,beta_2022,average_beta_201923,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Publishing & Newspapers,25,0.6574422536897178,0.7421928546491255,0.14888856056709285,4.415666664958173,4.984888374380349,22.612000000000002,66.91199999999999,0.3379363940698231,4.995,0.10119999999997731,-0.03145556970384083,-0.47283571497967053,0.7954106107846827,0.07926872740968735,0.11101536475735992,-0.031746637347672566,1388.5930000000003,-44.0831583945167,0.0642184238693892,0.09942257779121613,-0.035204153921826936,1566.8926000000008,-55.16112826937163,0.784060571842264,0.35353322066355336,0.0819,0.14697499071121212,0.05733,0.21593942815773604,39.288000000000004,11.58,7.224,-4.356,-0.003136988303988281,471.136,504.9389999999999,33.802999999999884,0.08572500944666597,0.41899999999999693,101.113,2.4690000000000083,0.04533495579625475,2.765,0.02734564299348254,-0.03250189228409549,-0.0020872202952572742,0.6430699905516389,0.05097533978638809,-0.020426666666666673,-0.06410666666666667,0.17640000000000003,,0.07926872740968735,0.07930142490811534,0.45565234694376977,0.08831739444750679,0.09534286055861925,0.0945517333789074,0.08065499324381349,0.0945517333789074,0.08065499324381349,0.09463293223345794,0.08073619209836402,0.10997630630261983,0.18699486409221366,0.11018331524011035,0.5443476530562302,0.00020700893749052212,0.07701855778959386,0.0007911271797118403,0.003641110691209261,8.023219905818875,8.03548448257474,11.508740516963387,16.35723943902692,12.585345606012053,12.609035063400109,14.665993448855243,20.844606418967416,0.4,272.67496755625496,20.541629351088492,12.0261878462809,14.630234411722636,9.548649892605097,,1.0374144632159228,1.0911707518987064,1.1487744348776363,1.3866951023129637,155.366,39.11000000000001,40.278,1.0298644847864995,0.2517281773360967,0.3369857173310596,0.2592459096584838,0.28620763163504587,0.275411665772652,0.6222335832796176,0.05355401210144446,0.41713616867745756,0.35353322066355336,0.40612797673741896,0.68,0.55,0.73,0.78,0.6794884507379436,0.1209798832381026,0.21701436946923064,0.14878807500142416,0.12201251200531484,0.13183179641232645
R.E.I.T.,4,0.5990284300938258,0.729924568101483,0.2158123864993385,2.7756906812003668,3.382218138363065,0.479,221.09999999999997,0.00216644052464948,167.4,0,-0.05545009376953527,-0.1196015143947952,0.10401742654947817,0.02121837508547274,0.1098216604762743,-0.08860328539080156,8043.5,-712.6805260409124,0.049187493346518604,0.0953471811527806,-0.04615968780626199,9227.300000000001,-425.92928729472135,0.7499297842461381,0.1026852384655232,0.0742,0.12918695825723117,0.05194,0.2500702157538619,611.0699999999999,0,60.8,60.8,0.007558898489463541,938.6000000000001,1427.1000000000001,488.5,0.16625825335239264,4.495,787,-158,0.07684121110340855,162.8,0.206861499364676,-0.10685055156666216,-0.005255710794257038,-2.580418351204078,-0.05475228445328526,0,0,0.19666666666666666,0.2283333333333333,0.02121837508547274,0.021218375085472738,0.8735153156907689,0.17781829547822461,0.5430558449677017,0.5430297978745573,0.47287743004410415,0.5430297978745573,0.47287743004410415,0.5430297978745573,0.47287743004410415,0.7589081058553867,0.7894248801833716,0.7589081058553867,0.1264846843092311,0,0.030516774327984997,2.6047093144405088e-05,0.0006563867472390082,15.90286340594602,15.90286340594602,22.270721412125862,26.08509006477869,15.93561230093355,15.93561230093355,22.270721412125862,26.08509006477869,0.25,33.16334890744498,45.04292174298181,30.339064157557306,32.370683321087434,42.10681818181818,1.8440942269409422,1.4368670808668853,1.425720076153043,9.18035007293186,12.093665346947281,236.1,55.716,38.9,0.6981836456314164,0.23598475222363408,0.2156675324675325,0.16476069462092333,0.20207792207792208,0.33345817302781655,0.5917887997203356,0.012085620664709135,0.1273506978152886,0.1026852384655232,0.8782005036115369,,0.56,1.16,0.78,0.7747571075234565,0.1168245768616587,0.07239008126693061,0.00737653677849552,0.023473640341737864,-0.22699520733486145
Real Estate (Development),137,0.7544773245660898,0.8814704126444981,0.1510095365686703,4.996223031404362,5.837183747952613,458.3959999999997,132.474,3.4602714494919735,-1.068999999999999,0.2194000000000642,0.06572737222462263,0.4603607413738369,0.3554555570308639,0.08560374845093306,0.12456707115030967,-0.03896332269937661,7474.660999999999,-291.237628611445,0.06386193651270283,0.10922563343787099,-0.04536369692516816,13913.888535917768,-631.1854225939453,0.7718306664764945,0.4385246289925626,0.0819,0.12696805227571703,0.05733,0.22816933352350555,52.26600000000001,0,679.5619999999999,679.5619999999999,0.09091542746888454,3119.3449999999993,2753.8430000000017,-365.5019999999977,-0.0523612352485022,28.51900000000012,213.149,-16.458,0.007697796003945742,10.83,0.050809527607448314,0.7217831561201711,0.046094470092084644,0.9183163790772654,0.07861132431290191,0.26160805555555555,0.09364137931034483,0.22288333333333332,0.23683333333333334,0.08560374845093306,0.08562069770234766,0.4097142426182863,0.12937502742242907,0.20763282717005177,0.20568631490876338,0.17957072412502792,0.20574031112582244,0.17961786454757672,0.20578467227572655,0.17966222569748083,0.22134636696537968,0.29339562765668975,0.2214539336552109,0.5902857573817137,0.00010756668983124766,0.07204926069131008,0.0019465122612883855,-0.005991181553364094,22.083672431332673,22.093441205328205,26.112774111798633,37.629150620749755,27.041380800830666,27.054521977987037,29.106693370120222,41.94346200855606,0.43795620437956206,87.71284872457987,71.71575508217995,28.922755359870887,62.95353486884199,25.19412309713792,1.063791263777815,2.8394606749787137,2.0875014831040746,4.774814594049984,5.988420149812448,1139.0080000000007,251.574,212.18499999999995,0.8434297661920546,0.2208711440130358,0.25947380708406514,0.18628929735348637,0.24402291355434952,0.2956209741770532,0.7303381250420059,0.03199459909277812,0.4299475667856275,0.4385246289925626,0.3348753589226206,0.69,0.57,0.57,0.68,0.6528954649132179,0.1309751556621428,0.16569576945465908,2.994815770813393,0.3001668699043564,1.3817794563393453
Real Estate (General/Diversified),15,1.5000481450950496,1.5794156834860629,0.2562721314934702,5.853340885539365,6.16304111680714,43.756,91.65700000000002,0.4773885246080494,114.001,0.06779999999997699,0.03715745299288327,0.1909782731680417,0.1833793526955722,0.053523478388506886,0.1924771460031939,-0.13895366761468703,7630.3150000000005,-1060.2602543053606,0.03692999890173437,0.1785445844929286,-0.14161458559119422,9710.695200000002,-1375.176076550399,0.8969082076662126,0.3534904905831803,0.0819,0.15479412968200643,0.05733,0.1030917923337874,112.84899999999999,0,122.368,122.368,0.016037083659062566,1108.286,689.8760000000002,-418.40999999999985,-0.20355245023324778,8.053,241.516,7.718999999999966,0.01774282700986098,0.02,8.281024859636629e-05,-0.14936515695097619,-0.005516055082156933,0.7236808920644171,0.03873391858658521,0.1265,0.15673,0.33075,0.383,0.053523478388506886,0.05353069289917275,0.5352210119270572,0.2293432902370417,0.23892413326811698,0.23822330142339615,0.2013477328095873,0.23822330142339615,0.2013477328095873,0.23826137546111414,0.20138580684730525,0.2597137933029002,0.35341186618379633,0.25978455036414605,0.4647789880729428,7.075706124585213e-05,0.09369807288089615,0.0007008318447208211,0.0017515180478239111,37.07519490040585,37.0842814100457,44.9429698218352,55.02803834273002,42.00205573173026,42.013498874553235,45.80360148415658,56.081793185832964,0.19999999999999996,66.071197159754,45.66521285159758,62.82432331609259,67.3626953544348,39.73182973227197,1.037384588309973,2.2599055947489113,2.1076152454509836,10.042662576983398,10.911485162637348,503.63300000000004,78.079,43.534,0.5575634933849051,0.1550315408243701,0.1845578354092705,0.08643992748688031,0.0873177287040937,0.11494129661499691,1.4618007888424032,0.02549741911798633,0.36735067961810697,0.3534904905831803,0.3043544009193327,1.18,1.14,1.17,1.21,1.24000962901901,0.201653301835927,0.12940062591920998,2.7309361664610394,0.21309050558166512,1.575197628403007
Real Estate (Operations & Services),30,0.6794002963594857,0.7657312472952159,0.1394771156424811,4.8710520950331295,5.490013496249804,2.4489999999999994,24.219999999999995,0.10111478117258464,0,0.020600000000001728,-0.12135806946575531,-0.35085282609750534,0.2223747310359025,0.06474533558326367,0.11330565036182451,-0.048560314778560834,584.9069999999998,-28.403268036183672,0.09177744838890659,0.10343310941428181,-0.011655661025375227,805.9593784109583,-9.393989314980251,0.8236279367237905,0.3586130771660186,0.0819,0.1515612598135358,0.05733,0.17637206327620947,41.748,0,0.968,0.968,0.001654963951534176,158.31099999999998,162.73799999999997,4.4269999999999925,0.017851742228423235,2.2880000000000003,15.606,6.542999999999999,0.015628489396241195,0,0,-0.3569986867135469,-0.03276442854475998,-0.10240295748613693,-0.006630113847158618,0.2611416666666667,0.49951428571428563,0.322,,0.06474533558326367,0.06476396821641933,0.8437494769144929,0.21129864695215506,0.4860538429348584,0.4860538429348584,0.41238691016244083,0.4863053944360907,0.41260033620123837,0.48642033375817195,0.4127152755233196,0.4810433812247175,0.5629348584181895,0.48140047426419297,0.15625052308550713,0.0003570930394755196,0.08189147719347191,0,0.004106569953968475,11.162985154544584,11.169434019451888,14.197129137200765,19.960248309604236,16.012860353167728,16.024747183331883,15.851353196030164,22.285980692177073,0.2666666666666667,151.52994947618024,27.792242806935917,14.789579158316633,49.02664695945946,19.192384657103858,,2.035231502015158,1.7785599321626093,6.477617519877249,7.708598568341237,75.04399999999997,20.385999999999992,15.015999999999996,0.7365839301481409,0.2716539630083684,0.35745078433622357,0.20009594371302172,0.24613568934712401,0.2141404576170382,0.6659121365393263,0.01985303788125299,0.32010969830420016,0.3586130771660186,0.5532424715803412,0.5,0.25,0.52,0.64,0.5178800592718972,0.12506905273613023,0.04337006556005022,0.21332961361417216,0.05865253173385409,-0.11814757985772081
Recreation,11,0.3413824345308088,0.39658476396369463,0.10366375502204149,3.293170640579462,3.825683951728074,3.551,18.690000000000005,0.1899946495452113,0,-0.0035999999999987153,-0.13896245721260175,-0.8794431773349373,0.39546291225931024,0.9429954332025473,0.07738769753366749,0.8656077356688798,62.187999999999995,53.83041386577629,0.07341557801686663,0.07322928648137626,0.00018629153549036548,275.5479632146835,0.05133225316850613,0.792677547095762,0.4348852977103557,0.0819,0.07308510496376697,0.05733,0.207322452904238,0.292,0,51.201,51.201,0.8233260436096997,59.194,2.6529999999999996,-56.541000000000004,-0.40290020308547403,1.4189999999999987,0,0,0,0,,-0.6578778106520172,-0.04829847973348858,0.9950207185853384,0.9382999935678911,-0.011499999999999986,-0.069575,0.7859999999999999,,0.9429954332025473,0.9428132265315247,0.7729996604538905,0.5381622296249392,0.20425075021336345,0.20029549688443501,0.18565687947086623,0.20031795608900987,0.18567769724211733,0.20028491917025318,0.18564466032336063,0.06054933054354907,0.26170745808440926,0.06055850746542594,0.22700033954610954,9.176921876864061e-06,0.2011581275408602,0.00395525332892841,0.011361029283557707,13.854655142759539,13.854979144890985,27.14131488710651,34.40812941650604,100.72325552578927,100.73852125108873,30.44984154585811,38.60248086652975,0.6363636363636364,73.17240407296123,23.51286606373816,18.114035087719298,,7.606509557073768,,3.02832664533279,2.1771423251583806,4.924042617625193,6.099650021700514,69.978,4.803,1.484,0.30897355819279615,0.06863585698362343,0.08063606454645153,0.021206664951842008,0.023249255835813883,0.2615470233310288,0.33521299182761394,0.018071939499974765,0.46400307933045454,0.4348852977103557,3.780559093902808,0.54,0.61,0.74,0.53,0.5522764869061618,0.09427299798101085,0.06015472290284391,0.2397379071111967,0.09443970303480805,0.21542824105938382
Reinsurance,1,6.863386621573471,1.7665631193973943,0.26267851073127396,26.128466323592303,6.72519085965364,2.48,0.7999999999999545,3.1000000000001764,0,0,0.00028865483410938736,0.0034129116353550874,1.0845425526562449,0.07754333082140165,0.21068659151736646,-0.13314326069596483,7962,-1060.0866416612719,0.09172767538969363,0.21068659151736646,-0.11895891612767283,5366.410000000001,-638.3823170967048,1,0.2946567642116029,0.0819,0.34766987213357287,0.05733,0,48.5,0,0,0,0,0,0,0,,-0.376,3.36,-0.33000000000000007,0.00017249256895852477,0,0,0.0034129116353550874,0.0003130584506215599,0.9214447683835438,0.07145189650841496,0,0,-0.0248,0.11,0.07754333082140165,0.07754333082140165,0.14080514080514078,0.10608065153519698,0.12965412965412965,0.12965412965412965,0.08457729497568871,0.12965412965412965,0.08457729497568871,0.12965412965412965,0.08457729497568871,0.07401934674661947,0.08525626707444889,0.07401934674661947,0.8591948591948593,0,0.011236920327829419,0,0,1.2911040508339948,1.2911040508339948,1.2924728332891595,1.9813170940248368,2.2639275766016707,2.2639275766016707,1.2924728332891595,1.9813170940248368,0,12.052162849872774,6.137350178166504,9.000000000000002,12.052162849872774,6.137350178166504,0.557940925287864,0.48382854297279004,0.1944982889415368,0.6510541055995601,0.16757444030171298,946.3,329,256.2,0.7787234042553192,0.34766987213357287,0.34766987213357287,0.2707386663848674,0.2707386663848674,0,1.7665631193973943,0.7426105774305922,0.31351351351351353,0.2946567642116029,0.9532905795323456,0.78,1.21,6.75,10.51,5.222677324314693,0.23442554429221674,0,0,0,-1.456693183965911
Restaurant/Dining,13,1.1300519817906334,1.204199594180716,0.19553633670957368,5.779242880411929,6.15844407461356,238.21899999999997,197.71199999999996,1.2048788136279034,96.355,0,0.0698070006941834,0.883824004197839,1.116234017093911,0.11603288445740244,0.15596862051378366,-0.03993573605638122,993.2959999999999,-39.668006881859235,0.09095617031913948,0.14630761066554165,-0.05535144034640217,1756.4211177727016,-97.22043872355671,0.9020565190599764,0.38199145959921255,0.0819,0.15379528100525888,0.05733,0.09794348094002359,9.735000000000001,5.890000000000001,172.296,166.406,0.16752911518822186,153.17599999999996,23.230999999999998,-129.94499999999996,-0.11283640566400632,127.62400000000005,86.836,12.516000000000005,0.031564801516808745,0,0,0.9861797381965804,0.08969913223269256,0.9155351177823088,0.10623218053832897,0.22433999999999998,0.04018571428571429,0.33049999999999996,0.28600000000000003,0.11603288445740244,0.11603288445740245,0.5352097877308566,0.05878626547184834,0.09928199708555184,0.09628696042032524,0.08147848028533909,0.09629449720437386,0.08148485794756706,0.09629449720437386,0.08148485794756706,0.11170946104131588,0.14714137725781745,0.11170946104131588,0.4647902122691434,0,0.03543191621650156,0.002995036665226614,0.019579440134205386,39.11196946862871,39.11196946862871,61.68119001701747,75.20055188062442,53.16970580906651,53.16970580906651,61.68119001701747,75.20055188062442,0.07692307692307687,79.57918374198107,53.269221387164464,128.52215530488107,275.81033361936704,71.89062240063652,2.5136581258963817,8.775976277115594,5.391408480632746,5.410059385578837,5.9395591796561416,161.419,26.136,27.798,1.0635904499540862,0.16191402499086227,0.167748429162442,0.17221021069390838,0.20572976413383756,0.10857798693377815,1.1191398293434494,0.009656327870770342,0.37774559216916287,0.38199145959921255,2.0156746024818304,0.93,1.44,0.78,0.54,0.9640103963581266,0.1687842304825129,0.009711936843082419,0.03742979745248464,0.11335387490519372,-0.020611789284481048
Retail (Automotive),4,0.3677795372411074,0.3862917421365104,0.03162277660168379,11.630210144846185,12.215617464658111,2.09,2.9610000000000003,0.7058426207362376,0,0,-0.0040863816990152355,-0.29761597466706147,3.913251817580965,0.07268651937239834,0.07638618650988246,-0.003699667137484125,37.476,-0.13864872564435507,0.06436540771047061,0.07429524317141123,-0.009929835460940617,54.467999999999996,-0.5408582778865135,0.8902748282093655,0.3187575881449727,0.0819,0.11535326086956521,0.05733,0.10972517179063446,0.076,0,0,0,0,3.83,11.139999999999999,7.309999999999999,0.24520327384945653,0.67,0,0,0,0,,1.7932131286483788,0.1154208941372215,0.9720998531571219,0.07065855480841073,0.114,0.0223,,,0.07268651937239834,0.07268651937239834,0.09545994079203556,0.012779912454784728,0.018592802150628442,0.018592802150628442,0.016448061793850787,0.018592802150628442,0.016448061793850787,0.018592802150628442,0.016448061793850787,0.025817862789530233,0.06362275800269299,0.025817862789530233,0.9045400592079644,0,0.03780489521316275,0,0.0008773287918666461,7.660144376899699,7.660144376899699,10.174867524602575,13.778150340413221,47.73905142649463,47.73905142649463,66.29018420388594,89.76589836146307,0.5,1253.3203125,315.625,,94.44943381491606,7.1585903083700435,,6.569034816142524,4.557342354063664,1.1348271380784154,1.232520279431566,3.685,0.963,1.2009999999999998,1.2471443406022844,0.26132971506105834,0.26132971506105834,0.32591587516960646,0.32591587516960646,0.12324865121855427,0.3556116801787905,0.033084649444049805,0.29235701727117397,0.3187575881449727,0.5052454150002115,0.73,0.35,0.39,0.58,0.4835559074482215,0.09535985578261519,0.02967904779330697,0.07318892595251165,0.0032559688853232745,0.1299666427395178
Retail (Building Supply),2,1.3024663349756214,1.4095328919710397,0.17260245052708972,7.546047758871193,8.16635504111696,5.16,6.35,0.8125984251968504,0,0,-0.002726231386025199,-0.473878530551966,3.931724013691227,0.10970464135021096,0.17594755038878215,-0.06624290903857119,63.99000000000001,-4.2388837493781715,0.03937098619543521,0.16068624081298835,-0.12131525461755313,111.02,-13.468419567640748,0.8713402061855671,0.41522142031068543,0.0819,0.12052980132450332,0.05733,0.12865979381443293,0.281,0,6.08,6.08,0.09501484606969837,15.42,0.32900000000000007,-15.091,-0.48368589743589735,-15.149999999999999,1.73,-0.15999999999999992,0.009654017857142858,0,0,-1.7995437643397778,-0.0708498127039029,0.9599715099715099,0.10531333020784496,-0.0735,0.0616,,,0.10970464135021096,0.10970464135021095,0.10240549828178695,0.016082474226804123,0.01206414662084765,0.011386025200458188,0.010013669845171174,0.011386025200458188,0.010013669845171174,0.011386025200458188,0.010013669845171174,0.011363115693012599,0.06016036655211913,0.011363115693012599,0.8975945017182131,0,0.04879725085910653,0.0006781214203894616,0.007647193585337915,16.572413793103447,16.572413793103447,38.68008048289739,76.55328463303358,47.95362903225807,47.95362903225807,47.85714285714287,94.71597352250853,0,27.459282620975337,26.336904906854983,,33.01562500000001,30.099715099715098,,2.826718037216893,2.3887477277520563,0.484077892325315,0.5449026345933562,8.84,1.82,1.1429999999999998,0.6280219780219779,0.2058823529411765,0.2058823529411765,0.12929864253393664,0.12929864253393664,0.14765735920492193,1.2774912073152642,0.019175257731958766,0.37252441037823947,0.41522142031068543,1.3147281928371952,0.33,0.56,0.71,0.84,0.7484932669951243,0.1834447945544193,0.10423825887743414,0.13676975945017184,0.14410080183276058,0.12898052691867123
