,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva_us_millions,roc,cost_of_capital,roc_wacc,bv_of_capital,eva_us_millions,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard2,evebitda3,evebit4,evebit_1t5,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies2,aggregate_tax_rate3,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,2019,20200,20210,20220,average_201923,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Investments & Asset Management,600,0.5377530864305458,0.6236129544790963,0.17825326356898852,3.0167923754306,3.4984658456911912,4028.354,2810.5999999999995,1.4332718992385969,9285.544000000002,63.17099999999118,0.0744774085036554,0.522768679375447,0.5246132339352295,0.17165541003222293,0.07584260949605831,0.09581280053616462,206084.0960000002,19745.49438372382,0.09161885851815564,0.06465354158382644,0.0269653169343292,270436.98447286297,7292.418997075015,0.722820646257876,0.09906426739982557,0.0473,0.040125418223955996,0.035475,0.277179353742124,15100.191000000006,18189.537,49273.27100000001,31083.734000000008,0.15083033869823695,40247.22099999997,70143.26399999995,29896.042999999983,0.13808869447738306,765.5090000000027,75416.92999999996,4385.709999999992,0.04262550541130216,680,0.009016543102457237,0.5986414301068331,0.0548468444880643,0.5731449069905825,0.09838342401734872,0.09469243243243249,0.10789090909090909,0.07426818181818182,0.07588695652173913,0.17165541003222293,0.1699178977415301,0.6508091241926569,0.2493426934438212,0.22431248036605417,0.18362934886099308,0.176261144439753,0.1814773653098174,0.17419551012857934,0.1819226240213684,0.17464076884013036,0.25356903181573004,0.570572201814443,0.25955248253670044,0.3491908758073431,0.005983450720970422,0.317003169998713,0.04068313150506109,0.012528481005096733,17.860789321249683,18.342065712597037,22.4431383974077,28.588479408943314,19.89948755121976,20.369054368124335,28.46063687507064,36.25367882427487,0.395,445.08394917632086,413.138812929384,12.28151730320825,11.39471696495909,13.531145149816762,1.7830659931579325,2.128488760779847,2.0664591661126868,4.145214280129385,5.164961395127254,43946.03400000007,7998.826000000004,9450.868999999999,1.1815320148231747,0.18201474107993432,0.18794901722109295,0.21505624375569324,0.22272988707218977,0.38346905996267916,0.4843212838893664,0.09936121965537131,0.14993616815022495,0.09906426739982557,0.26121287090127876,0.866684474117967,0.8601828401441228,0.78,0.9651176049094974,0.8019476011204265,0.277179353742124,0.06465354158382644,0.06465354158382652,0.27037448737996994,8.554019602956885e-05,,
Machinery,116,1.0938250803149925,1.224816899432044,0.3790957023338192,2.885353417570021,3.2308910174705985,4477.656000000001,5881.426000000001,0.761321489040243,20535.509000000002,263.7693999999974,0.10792630698907046,0.9706939599125867,2.1608500691718713,0.15486472220663997,0.11155412382626342,0.04331059838037654,98741.00300000003,4276.531924608556,0.2744089522575868,0.09942831276875493,0.1749806394888319,83166.65166356158,14552.553892234933,0.827523473765579,0.32362033573649224,0.055,0.10366582315102471,0.04125,0.17247652623442106,5613.083,9412.348999999998,1136.2839999999999,-8276.064999999999,-0.08381588953476599,15614.114000000001,34389.544,18775.43,0.23163105983556373,406.61900000001333,79274.572,4978.510999999984,0.3147110173655164,1429.3999999999996,0.018031002425342637,1.4023558792324888,0.38481900751245424,0.632927853111579,0.0980181961489697,0.12198857142857143,0.08504565217391302,0.12598822580645164,0.12506315789473688,0.15486472220663997,0.14159087033975815,0.3420319545309122,0.08508954101305011,0.14795079635368322,0.13797099354120126,0.12366811692478792,0.14004091615881126,0.12552345931038444,0.14150866099187387,0.12699120414344706,0.17209308084191888,0.3566717200673651,0.1932408185123571,0.6579680454690878,0.0211477376704382,0.18457863922544623,0.009979802812481946,0.008803434120061824,12.657940991851254,14.083078687600038,18.88916743626743,23.79155182206371,13.808522723919314,15.505389412301593,19.05421862986548,23.999439440140613,0.4568965517241379,26.799240053808514,43.77318575878879,20.115221128476758,24.038816268960172,22.941569928344023,1.8343987401672264,4.057385286241111,4.651380788971242,2.2802405577877063,2.6683702336166513,21096.828000000005,4427.081000000001,5507.827000000001,1.2441215780781965,0.20984581189172136,0.2254806789245237,0.26107370264382873,0.29466637641366583,0.20842493500465975,1.0592381651393292,0.03162015188543964,0.4224065663042139,0.32362033573649224,0.16912160618518354,1.0121653053546547,1.0985210616277283,0.96,1.1782642967693542,1.068555148813346,0.172476526234421,0.09942831276875491,0.09942831276875497,0.1759021814314692,0.1909876355974755,0.10178241786596255,0.25954733960836424
Metals & Mining,68,1.2191906966167014,1.2900534643158847,0.19150977721440157,6.366206020133253,6.73622769072321,5642.274999999998,4500.424000000001,1.2537207605327847,401.58099999999996,10.287200000002485,0.023387475892735522,0.16596233639810415,1.5847983484975299,0.21097592151322797,0.11542917578036356,0.09554674573286441,30405.939,2905.188522401985,0.3472496988991556,0.10428770839268217,0.2429619905064734,41919.4107963216,10184.823487932848,0.8227410152252428,0.7005623950119386,0.0701,0.04147068722180357,0.052575,0.1772589847747572,4009.4000000000005,2794.2090000000003,400.88700000000006,-2393.322,-0.0787123199845925,6835.289000000001,8729.939,1894.6499999999996,0.07565618306859628,112.58699999999908,957.0000000000001,225.20000000000005,0.009540710495813376,65,0.06792058516196446,0.302541338551599,0.10505738871659023,0.3749884059367212,0.07911352449927617,0.23299999999999998,0.05883076923076924,0.069828,0.07212,0.21097592151322797,0.20883205579276085,0.3275974540254072,0.09656108403713026,0.23439628551803884,0.2289052263190132,0.21941236927490124,0.22843121057800073,0.2189580112924225,0.22858605943486224,0.21911286014928405,0.3231909329064101,0.3561935997863015,0.32506007144283583,0.6724025459745928,0.0018691385364257205,0.03300266687989143,0.005491059199025652,0.00664654006838355,6.539635241589336,6.579397137458955,8.854388912836441,14.352918614512173,6.3378753009026845,6.374529692340727,9.018864772875391,14.619533132626298,0.8235294117647058,32.17602708500627,17.597890904343,21.537136494662857,16.43472863113436,15.427513287694413,2.1391449372843057,2.753388524420772,2.3775711575453706,1.8607418785370626,2.060190198107211,13170.536,5058.41,3400.4390000000003,0.6722347536083474,0.38407016996119214,0.4045732552090225,0.2581853160721781,0.27020724365470417,0.21544931089430228,1.1105956618026913,0.08907141033422034,0.6658049675950692,0.7005623950119386,0.5271134029983492,1.1094422701693822,1.0865722025981523,0.82,1.1279972137776122,1.0726404766323696,0.1772589847747572,0.10428770839268217,0.10428770839268209,0.06880746104397169,0.18003478138459406,0.12581364251966085,0.12050846757809916
Office Equipment & Services,16,0.8448370751926576,1.1770946700328646,0.3701460392081128,2.282442565102398,3.1800817659730485,480.15399999999994,632.0199999999999,0.7597133002120187,1282.11,17.45299999999952,0.05735121351327445,1.2272144930196989,2.3804211822459824,0.07960246716669528,0.10871942339995216,-0.029116956233256885,5943.66,-173.06128808535962,0.12191063223697689,0.08169894962414706,0.04021168261282983,8406.802186627523,338.05166131750974,0.5995152705599636,0.35220934553840333,0.055,0.19532686112334122,0.04125,0.4004847294400365,392.5,220.82300000000004,36.459,-184.36400000000003,-0.031018597968255256,3606.2000000000003,4703.256,1097.056,0.160538327630148,522.6700000000001,3244.19,-1546.1100000000001,0.15358639202003513,138.55,0.042707116414266735,2.0750554367424625,0.2529713202200498,0.1704182782744701,0.013565715400948244,-0.059109999999999996,0.1579192857142857,0.40608199999999994,0.12333333333333334,0.07960246716669528,0.0693633084452853,0.3244886873848489,0.023642633595396305,0.06627812787799954,0.05943763982424308,0.047827872204793974,0.06256174167223401,0.050341753044987204,0.06343388016300913,0.051213891535762335,0.08899430484021122,0.33575058228349075,0.10796322956585962,0.6755113126151511,0.018968924725648414,0.24675627744327955,0.00684048805375647,0.019168257816790456,7.2097379873773635,8.44876451690469,14.906166393314605,19.955042601481956,8.64077469225275,10.482535297079348,14.911444547276483,19.96210852201359,0.3125,59.99176656669735,23.352946188547765,11.38852269546762,45.076608471344734,24.0237788282481,1.9478739590471432,2.022459919957329,1.7851511868013248,0.6025237198383149,0.9328859417265536,652,157.97000000000003,184.47799999999998,1.1678040134202694,0.2422852760736197,0.24923340337769484,0.28294171779141103,0.2871476379484785,0.6680142260029055,0.7842014010621634,0.07177203263323499,0.4441949474746268,0.35220934553840333,0.18329346039703018,1.3336679465607404,1.2442326298508288,0.83,1.111467824035779,1.0728410951280012,0.40048472944003644,0.08169894962414706,0.08169894962414714,0.11572462750596772,0.1344081696085246,0.10970315909718951,0.10580064791999493
Oil/Gas (Integrated),4,0.946268369906833,0.9774858927490678,0.2678594579935353,3.5327047138640557,3.6492491251612225,31404.9,42992.6,0.730472220800789,3650,-136,-0.012355711407971395,-0.09162817860912859,1.4955904353767258,0.32415954257527113,0.09686266202929464,0.2272968805459765,305711.5,69487.2702970313,0.2237117966538663,0.09112511987960312,0.1325866767742632,436910.18914239353,57928.47002720473,0.8968302911543922,0.3054894443464334,0.055,0.14222153189085546,0.04125,0.10316970884560783,26119.36,14924.1,336,-14588.1,-0.047718518930429506,37287.5,1498.6,-35788.9,-0.3982208029197081,-2723.4000000000015,4663,261,0.006638008728347999,0,0,-0.10405303090005764,-0.023277890489932163,0.7364324470505846,0.2387216051735051,0.49725,0.12122499999999999,0.14,0.09471,0.32415954257527113,0.3201530187229569,0.3654162203738469,0.1516581432963796,0.17578239550243965,0.17323216393519394,0.14859482020756284,0.17462440190873496,0.14978905196375025,0.17441627220965225,0.14958092226466754,0.14208907430796494,0.20501831311797114,0.1437893103056186,0.6345837796261531,0.0017002359976536438,0.06292923881000621,0.0025502315672457114,0.005363777811139745,5.6922753070347065,5.732077549878968,7.9816868353676975,10.33620022371202,9.69333037961199,9.80932064366878,7.9816868353676975,10.33620022371202,0,18.920099386986244,6.712316071134506,9.43643054974258,20.92531597462458,8.667407337892396,0.9151522899263431,2.2503250646526936,2.106983026863529,1.3144829040581771,1.3937972898489077,131383.1,30387.173,22217.31,0.731141064027246,0.23128677128184674,0.23128677128184674,0.16910325605043572,0.16910325605043572,0.11503816258570915,0.899848227707923,0.049056001104084736,0.34410896982169686,0.3054894443464334,0.9762764799479865,1.055607164642918,1.1174661727895663,0.98,1.250926196365303,1.070053580740924,0.10316970884560783,0.09112511987960312,0.09112511987960303,0.10514758308621758,0.053616352995315406,0.13465134526008332,0.0316106162674479
Oil/Gas (Production and Exploration),174,1.1361280842130776,1.2574315521617736,0.181588092504846,6.256622163607771,6.9246366037366505,63029.359000000004,40990.524000000005,1.5376568252701526,14016.287000000002,-1.5295999999943888,0.1078629574354029,0.3836335740152316,1.1700439551307493,0.4700009949859578,0.11349143419840936,0.3565095607875485,185007.63599999997,65956.99105270264,0.39824340316559603,0.10188606830617017,0.29635733485942584,285676.18894509645,84662.23398856656,0.8327550651416682,0.569768773700139,0.058800000000000005,0.04603859457651496,0.0441,0.16724493485833186,20127.0718,24013.459000000003,2103.189000000001,-21910.27,-0.11842900365474647,88794.349,76092.239,-12702.11,-0.1111588771793957,-3857.116000000038,4714.139,-69.90599999999995,0.009098113800657571,0.006,1.2727668827754123e-06,0.4423312916881501,0.17615551892852283,0.7685313574604747,0.36121050268433197,0.40675000000000006,0.2956583720930232,0.41113274509803915,0.2379130434782609,0.4700009949859578,0.4693258057381032,0.6444716013284016,0.2601430396141793,0.36204432359040056,0.35545174432146454,0.3390872455731336,0.3567972082007117,0.3403707661863267,0.3567926320359328,0.34036619002154783,0.24727861350392608,0.285529457328547,0.24754420518034187,0.35552839867159836,0.00026559167641579845,0.03825084382462092,0.006592579268936017,0.013675660216629824,4.273929631627068,4.276247542882828,5.869301418718809,7.448213977661914,8.560853232593502,8.570048089072902,5.939479234758462,7.537270468896338,0.5229885057471264,42.57947017120815,20.684944931020116,8.576315292537208,20.804765605681162,6.713802426503656,0.2821956429268715,2.4310528245139333,2.0654468955976744,1.8346948101678144,2.1191896091279183,115632.91399999998,24231.135,11970.642000000003,0.4940190379030947,0.20955223008563117,0.21168447513249547,0.10352279109735145,0.1061481619759972,0.2008332844302546,1.0928248493155008,0.038114747359291025,0.5789642939989437,0.569768773700139,2.3177756312329634,1.0743174544514105,1.076710639640376,0.81,1.1279889221313977,1.0450290200872523,0.1672449348583318,0.10188606830617017,0.1018860683061702,0.1177793760714056,0.012406800657146356,0.08387653799420347,-0.03604427736204131
Oil/Gas Distribution,23,0.656489918658282,0.9912553313271651,0.3061923665396461,2.1440440402791,3.2373613442084825,10332.22,9008.636999999997,1.1469237799236447,4896.329000000001,3.6640000000006694,0.048183145588975365,0.537156751405422,0.7120378923813613,0.04093205044691008,0.09768056668083361,-0.056748516233923525,65550.09999999999,-3719.87091398531,0.07175104303163517,0.07417121906129383,-0.0024201760296586605,181401.86271269445,-439.02443987269424,0.5833933805324584,0.33549336269635954,0.055,0.06902111794587905,0.04125,0.41660661946754163,8450.9,1997.7850000000003,618.9,-1378.8850000000002,-0.021035589571945738,48690.08900000001,50631.429,1941.3399999999892,0.013977264363229491,2410.217999999999,21789.217000000004,-25.14299999999639,0.08229414359365095,0,0,0.671107517805467,0.04815266438891393,-2.1496776117177885,-0.0879907124474257,0.7077999999999999,0.21857272727272728,0.399575,0.10131111111111113,0.04093205044691008,0.0409807482774906,0.23603240816010526,0.020772655131033952,0.11016070917044092,0.10554569736383697,0.0982608153374075,0.10820890688236835,0.10074020715764576,0.10823727370000472,0.10076857397528212,0.17170691750861303,0.21190201680021678,0.17174942128285528,0.7639675918398947,4.2503774242248286e-05,0.04019509929160376,0.004615011806603956,0.008006201370340263,11.361989952917432,11.36460340092179,19.40704029518387,23.411444299324014,15.13410231857474,15.137848565246927,24.020881364935565,28.97729471069412,0.3913043478260869,146.72746315502175,17.52691395432573,12.794630818535937,108.01162738995113,18.613020146865004,1.8372140965319697,2.7164260652684495,1.7849367225905148,1.54215834784965,2.59927331485073,11420.18,1910.8500000000001,109.032,0.057059423816626105,0.16732223134836754,0.3039075889960157,0.009547310112450066,0.018668488450336702,0.7141092672105881,0.6455242138420741,0.01670353878185875,0.42358629907014234,0.33549336269635954,0.3356125997123904,0.6231608561764338,0.6175192303191579,0.6,0.8645108713214169,0.6723361752950581,0.41660661946754163,0.07417121906129383,0.07417121906129376,0.09883706112336932,0.030458885921108663,0.0700733712693067,0.035242294739286945
Oilfield Svcs/Equip.,101,1.1869387038702228,1.3751593545688363,0.2061151044506742,5.758620684464545,6.671802914365881,15048.615,16593.821000000004,0.9068806394862279,3807.9990000000003,9.706599999975879,0.0028621639869896368,0.04859278416358398,4.098572921606003,0.3082104600084224,0.12048446566138887,0.18772599434703352,135166.37299999993,25374.241773707014,0.2808940923374969,0.10100261513897765,0.17989147719851925,193720.97049059783,34848.7515458844,0.7541240373139191,0.4689810733878538,0.055,0.07068521438891592,0.04125,0.24587596268608092,7323.106,19108.788,1159.6309999999996,-17949.157,-0.1327930653284601,43077.13600000001,33208.88900000002,-9868.246999999996,-0.08953863262106167,-5871.205000000009,40119.522,1006.7959999999948,0.09061774764221428,11.391,0.00028392661308377504,0.23846989683692524,0.06698478522182463,0.824216022730846,0.2540319995121864,0.2863333333333333,0.07721338461538461,0.5396529411764707,0.21069230769230765,0.3082104600084224,0.2973756165439773,0.1182502144727853,0.0524694765302285,0.07498984318895356,0.07261549102618922,0.06748264947504665,0.07373430912193595,0.0685223836738333,0.07374653437423348,0.06853460892613084,0.03626954490579535,0.06498153849116142,0.03837619872927606,0.8817497855272147,0.002106653823480718,0.028711993585366073,0.0023743521627643386,0.007744634230642958,5.773871879976725,5.898896320620514,7.783349750591038,9.74346505002526,15.018668896379042,15.89100231926388,7.816706077268614,9.785221647582183,0.6138613861386139,32.77631002708259,35.47003067427473,43.89758022736236,27.083144999936465,7.368625222545818,0.34973394630557014,2.066860808545039,1.9798621348669578,0.46689291952068074,0.5763594222166393,58215.580000000016,12273.744000000006,5895.049999999998,0.48029761741812405,0.2108326327763118,0.21694329634283782,0.10126241119645285,0.10352495349933848,0.32604180548581313,1.1049615986151144,0.06906599724805292,0.5323266583847177,0.4689810733878538,0.6757256150042742,1.0668864769579942,1.218654717118134,0.83,1.1791731857829815,1.0963306167458664,0.24587596268608092,0.10100261513897765,0.10100261513897757,0.08464368282625885,0.06093192524194116,0.0900130794808759,0.052452832524179795
Packaging & Container,25,0.6704997219078969,0.9524219969120523,0.4944289579149495,1.3561093280932681,1.926307069328018,9003.064,5673.269000000001,1.5869270432972593,3606.7999999999997,-1.5520000000014988,0.04428884655379667,0.5782436061058691,1.951780905409734,0.19745548981610928,0.0953738666165759,0.10208162319953337,48067.87599999999,4906.846805833892,0.1604004979040459,0.0724574514874404,0.0879430464166055,80227.58577358254,7055.4582995783685,0.6174148790522554,0.24431384085324004,0.0473,0.14661913030028642,0.035475,0.38258512094774455,2718.4100000000003,6317.685,119.63,-6198.055,-0.12894380854273657,25237.134,25168.228,-68.90599999999904,-0.0009438090633146232,589.8999999999996,37995.18000000001,-778.2799999999988,0.21027426108801453,0,0,0.8693917506302825,0.1394508696747674,0.7135882610391491,0.14090191961051082,0.15050625,0.05901842105263158,0.04949666666666666,0.13652,0.19745548981610928,0.18956967027187513,0.21325409755504732,0.06061349922059139,0.098763604845802,0.09432619009012708,0.08049616613457315,0.09631282436291351,0.0821915218180589,0.09630291291898281,0.08218161037412819,0.1298502164967171,0.22566331476363855,0.13403978129172806,0.7867459024449527,0.004189564795010967,0.09581309826692144,0.004437414755674924,0.009593326175210186,8.019854704295707,8.241799574031862,12.954725986412068,16.290290145044423,9.310346776789103,9.610741355541043,12.957327894451183,16.293561988611962,0.31999999999999995,20.152543439304708,13.232355624196757,12.737694792773425,17.22629253736634,11.478798087315441,0.840814392566323,2.4964229215467095,2.3034860680496934,0.794524112429238,1.2479568457109567,12094.928000000002,2464.6,2880.6400000000003,1.1688062971678976,0.20377136598084747,0.1666738410289373,0.23816925574091882,0.24701300714737978,0.6196564642805832,0.6502317612894054,0.03022814172214613,0.3688793813718014,0.24431384085324004,0.08167653480583857,0.7370550227480763,0.6781735167393964,0.68,0.7782958213072473,0.7088048165405233,0.38258512094774455,0.0724574514874404,0.07245745148744032,0.14157787505156083,0.12830081896498596,0.14393983855713902,0.1039753447723231
Paper/Forest Products,7,1.1258403034857074,1.3830066711394122,0.26401196859262543,4.26435327719137,5.238424146116698,594.21,445.054,1.3351413536334917,291.1,1,0.03594806278218337,0.2622772686074774,2.640287423267194,0.46826521479713606,0.1209505962656811,0.34731461853145495,2681.6,931.3588810539496,0.4283275094215141,0.09664956582693224,0.33167794359458186,4649.046877180766,1541.986307898129,0.6950960020707797,0.42843597130920175,0.055,0.12757457269381595,0.04125,0.30490399792922035,99,1218.7,4.09,-1214.6100000000001,-0.4529422732696898,480.99699999999996,464.55,-16.446999999999946,-0.005541479390022825,87.76999999999998,262.258,-90.34200000000004,0.03072087901789898,47.5,0.18111935574891902,0.37226163421064296,0.1594498986346274,0.9211595126224417,0.4313469570405728,0.2635,0.06995,0.06,-0.0209,0.46826521479713606,0.4672094579522641,0.29644589492962015,0.1022988524475308,0.18929409962834484,0.18473924668549113,0.16117121622981212,0.1858567322071831,0.1621461390135827,0.18593819979693185,0.1622276066033315,0.22810436324117178,0.3271388093674693,0.2283487660104181,0.7035541050703799,0.00024440276924631076,0.09903444612629757,0.004554852942853745,0.0059754847728928015,3.4277359982305446,3.4314540119535057,4.160086734865813,5.641126557520026,3.3915700414005023,3.395203944314208,4.16697756704546,5.650470607028952,0.5714285714285714,9.1616587343819,12.831132860096082,11.178753614977762,4.252931447846702,4.8888811481120245,,2.849340156959341,2.0610259220287217,0.58239509825806,0.7744608337917074,2125.8,548.4,408.8,0.7454412837345005,0.25797346881174144,0.27590498910901357,0.19230407376046663,0.21201120215745256,0.4386501965496456,1.0406467462902025,0.07567108490585898,0.6011566734952618,0.42843597130920175,0.9283253994083562,1.1728745712683208,1.2543747470505289,0.96,0.9984958405826988,1.1023170924774512,0.3049039979292203,0.09664956582693224,0.09664956582693218,0.08171631030027324,0.10774105037792817,0.09235980649818083,0.07955855971818733
Power,48,0.4640263901945677,0.7250009747102386,0.39324166501127406,1.1800031163566156,1.8436524895942885,111842.70999999996,48006.74999999998,2.3297288402151786,6518.969999999999,53.19999999999709,0.1839600884056081,1.325637141246281,0.43922516402299394,0.09389804277904026,0.08186505789778817,0.012032984881252096,373739.10000000003,4497.196939832766,0.06042080967715359,0.061661029480277525,-0.0012402198031239361,871388.8259370388,-1080.7136781480322,0.5644750333783491,0.1717812350329328,0.0473,0.12298398219937019,0.035475,0.43552496662165086,21251.453999999994,3264.99,10718.895999999999,7453.905999999999,0.019944142852594226,80919.839,134269.3,53349.46099999998,0.08624833725752412,6812.559999999998,69250.78000000001,2193.8999999999796,0.044970138540883844,130,0.0018772351733799962,1.4569117844566188,0.08802778964505557,0.39443108484594136,0.03703630687824746,0.07866151515151515,0.06412690476190475,0.03798487179487181,0.07228888888888889,0.09389804277904026,0.0937828321977343,0.35398403964718234,0.09169082388142845,0.1591844559133335,0.15573872218414844,0.13658535394730048,0.1566941376876123,0.13742326864749332,0.1568331369296484,0.1375622678895294,0.27836113622996955,0.29690762481387295,0.2792782176952829,0.6460159603528177,0.0009170814653132879,0.01854648858390342,0.0034457337291850603,0.016367390673307627,12.931638932324075,12.972637040869596,23.94821694902156,27.041263894356476,13.438347409547394,13.48262104451185,23.951360074430657,27.044812972094554,0.1875,20.132518180418927,19.07432291850709,18.11144441529611,30.235462835842924,21.291144458342995,2.9452858918703804,1.9823980732078421,1.4928443397517697,2.140536335891146,3.7530377133084176,38842.119999999995,5233.073,2289.7279999999996,0.4375494093050106,0.13472676053727245,0.09204974896546682,0.05894961449066117,0.06153525313880507,0.7715575373016235,0.4592484958560893,0.01029660045083866,0.2556313254305959,0.1717812350329328,0.08060268856782013,0.3460165075906414,0.37843539998307546,0.43,0.5574641631069509,0.43518849217504707,0.43552496662165086,0.061661029480277525,0.06166102948027752,0.15129714771987676,0.06236302891889683,0.13385679263429434,0.06578724389324328
Precious Metals,74,1.1872086171220402,1.2336190389708566,0.14493089399846465,8.191549671491138,8.511774163098208,3997.1110000000003,3109.8949999999986,1.2852880885045965,107.827,67.84079999999972,0.06299898965364086,1.082628576576188,0.5174437684326845,0.03660707162608941,0.11207697091486889,-0.07546989928877948,33104.04100000001,-2498.3586403216277,0.05282254269046003,0.10372590869683809,-0.05090336600637806,32605.363189710235,-1659.7227362167066,0.8596506621607731,0.7254331454586879,0.0701,0.02873015346934519,0.052575,0.14034933783922693,1943.3512999999998,430.82500000000005,677.26,246.43499999999995,0.007444257334021543,1544.023,2404.523,860.5000000000002,0.09655541231517442,577.0050000000006,2826.388,5.4099999999998545,0.05024615458132246,0.005,1.7690423253990608e-06,1.164825671754932,0.06152905377321867,-0.6036342196424935,-0.022097281114411345,0.23592,0.03738571428571432,0.009614545454545442,0.03333333333333333,0.03660707162608941,0.03801540643697503,0.3697971400429199,0.07182800379481499,0.11149764199171598,0.10026540707071753,0.09738476653790945,0.10096328600482961,0.09806259530314147,0.10498432937504064,0.10208363867335249,0.3870529857495289,0.459382902777368,0.40029642990800685,0.6302028599570801,0.013243444158477979,0.07232991702783913,0.011232234920998457,0.028545870590077606,10.444552355538654,10.884098925641386,33.92461158130266,58.86054278758428,8.876302884219372,9.180015362636906,35.192518943620684,61.06041220603164,0.8648648648648649,26.2694251550624,14.432357858158962,24.956948775829705,32.34690803778851,29.430823691174496,8.829247107352348,1.6758914035578867,1.6992171367252231,3.299497577029872,3.553152355335159,1675.5729999999999,747.516,1837.3540000000003,2.457946050653097,0.4461255940505129,0.5868618633894235,1.0965526419917249,1.5577027421137946,0.16326322309396255,1.0990439462329342,0.07426215546078967,0.6947327970793664,0.7254331454586879,0.7081999774663107,1.1490747541483908,1.3320479668619645,0.75,0.9873774941222514,1.0811417664509293,0.14034933783922687,0.10372590869683809,0.10372590869683807,0.02594947130186027,0.15935472498438488,0.05739082646284768,0.10747723875647383
Publishing & Newspapers,20,0.9141555268995404,1.114895776688169,0.32499012981024117,2.812871663004989,3.4305527289064033,954.366,1401.9529999999997,0.6807403671877732,2109.98,27.17560000000003,0.06112699934515906,0.9242753788587177,2.1495360876073235,0.051457490948492286,0.10502480913527724,-0.05356731818678496,15135.599999999999,-810.7735011479024,0.15253143934703767,0.08610612198600814,0.06642531736102952,12858.728057348775,854.145092068567,0.7033517245165042,0.30919744401282184,0.055,0.09667014521273086,0.04125,0.29664827548349576,407.9,619.514,38.248000000000005,-581.266,-0.038403895451782556,4498.506000000001,5148.9,650.3939999999984,0.07830223206761194,-434.15000000000055,9546.009,249.96999999999935,0.28235696559720547,0,0,1.2037354739181043,0.18360750442981696,0.47627240511529956,0.024507782975237178,0.04596666666666667,0.033178571428571425,0.096,0.0998,0.051457490948492286,0.05046549827065722,0.46550435414955693,0.028177697058280833,0.08432278231422959,0.07728787314175316,0.06981644322195676,0.07746558895408485,0.06997697922090375,0.07844877654611533,0.07096016681293423,0.13092191474043335,0.44914566773877274,0.14139068678704644,0.5344956458504431,0.010468772046613097,0.3182237529983394,0.00703490917247642,0.015503377315007432,7.800434834354926,8.396094672232355,14.858834219149905,17.404512827281856,8.193705915553448,8.848890646215066,14.955204270348446,17.51739340509254,0.65,15.647121804375606,19.59895929655136,14.934178713621455,22.04719916777241,21.75600339014973,2.179960259534041,1.5796672211897118,2.225054572147819,0.8794718942992659,1.1585137067311873,1360.2949999999998,208.10000000000002,394.9550000000001,1.8979096588178763,0.1529815223903639,0.2218300718177204,0.29034510896533483,0.35478133547723534,0.4217637707327963,0.846977468544032,0.0734864652444319,0.4606505763247093,0.30919744401282184,0.12028984478810541,0.8978859113758451,0.7567842313849863,1.1,1.4642640113348089,1.0266179361990362,0.2966482754834958,0.08610612198600814,0.0861061219860082,0.12372224614059903,0.05264255453088425,0.05775697079988277,0.09878380480674955
