,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Retail (General),54,0.5601484302027036,0.7267966892262641,0.1403998879044411,3.989664369133624,5.176618728648387,2129.782,1997.4459999999995,1.0662526045760439,317.85200000000003,16.601200000000517,0.010956219875859522,0.2880766925268017,0.6900984250263871,0.017960151538450677,0.0908386429486005,-0.07287849141014982,39070.216,-2847.3784011486982,0.030512640846719466,0.07267046271169939,-0.04215782186497992,61737.497804564504,-2602.718434834419,0.5788421008387206,0.2739335542441539,0.0636,0.19709192984542978,0.047700000000000006,0.4211578991612795,1612.062000000001,111.60900000000001,875.5069999999998,763.8979999999998,0.019551926715736606,12043.297,9506.498999999998,-2536.7980000000025,-0.07604367538725562,-1935.6749999999975,2104.821,310.62900000000013,0.02049022032023924,95.63999999999999,0.045438543230041886,0.9232628503887167,0.0281711877610294,-1.2973434781183606,-0.023300485464426427,-0.08892333333333331,-0.115,0.030923999999999997,0.33899999999999997,0.017960151538450677,0.01832473655424222,0.3255063085392661,0.016470081528085358,0.05646078683345481,0.056305218055648476,0.045207913968692975,0.05458315709998721,0.04382525733009446,0.05497281135377698,0.04421491158388423,0.12167858429595615,0.3637147796206778,0.12282532898172624,0.6744936914607339,0.0011467446857700808,0.2420361953247216,0.00015556877780633472,0.012173749763818529,13.863174961727108,14.020081068484457,26.02444443790393,37.34973300810414,13.141890939607409,13.265745056444512,29.572438896166844,42.44173971920018,0.38888888888888884,63.48392893134342,81.0847592256907,25.812399650799687,39.576096708102256,21.88867356954675,0.645683586122323,1.2531879459781436,1.2019975924329827,1.1130598674567158,1.6141570780992471,2186.74,642.297,1895.3099999999993,2.9508311575486093,0.2937235336619809,0.4650294938083586,0.8667285548350511,1.200212773367867,0.727586847174795,0.4702085318329791,0.16056440314788964,0.29821977490309887,0.2739335542441539,0.1477872515654375,0.42115789916127944,0.07267046271169937,0.08852273555965562,0.049646203082036246,0.22884906566021088,0.21681975920638324,-0.05030157293929446
Retail (Grocery and Food),26,0.8202414085240538,1.0450863422294743,0.16353931455776674,5.015561002821259,6.390428778887416,1290.5190000000002,743.9259999999999,1.7347410898395812,74.65299999999999,26.274599999999964,0.01565986074896737,3.280087913814435,1.6993947500049102,-0.022507038978081574,0.11362818210363036,-0.13613522108171194,12040.1,-1639.08167534592,0.014199173646152119,0.08740768516170688,-0.07320851151555477,24331.642191951294,-1781.2833076018246,0.602286971894533,0.332414221684317,0.0636,0.12914349623905508,0.047700000000000006,0.3977130281054671,473.34099999999995,212.68699999999998,166.84500000000003,-45.841999999999956,-0.003807443459771925,7334.234,5018.9760000000015,-2315.257999999999,-0.13602569571005718,-258.71500000000015,222.30000000000004,-92.65999999999994,0.005340258292654803,75.19999999999999,0.33828160143949604,0.11994152709293526,0.0017030705705772468,0.9919085653588005,-0.022324924743223496,0.0175,-0.029388,0.08056125,,-0.022507038978081574,-0.019769273329646488,0.254344203429993,-0.006553642748632889,0.008775289114759915,0.008563168236089502,0.0074572907511976805,0.008864831202585641,0.0077199959075146644,0.009500265159798457,0.008355429864727482,0.03022760006786127,0.2721237590257482,0.033054072685803175,0.745655796570007,0.002826472617941906,0.24189615895788694,0.00021212087867041255,0.0056785322715277855,19.665118709668644,21.552241040259574,71.60828394484675,132.96315901259683,26.704596355565766,29.201645747603006,99.572755398258,184.88794005366978,0.5,50.80681852893052,75.89335909718025,55.94215569315335,,37.89939228615009,,2.285840789277936,1.6508190549913937,0.6239055224102407,0.8826956689819053,554.1199999999999,212.36100000000005,589.9609999999998,2.7781042658491892,0.38324009239875856,,1.0646809355374285,,0.6603380890913759,0.6989358630677713,0.14789005309371078,0.3741522336122903,0.332414221684317,0.25799844907084113,0.39771302810546705,0.08740768516170688,0.10347774947444166,0.019955590289647423,0.10099522202013515,0.10861418510914331,-0.07497342442930696
Retail (Online),35,1.9307291337485448,1.918258317096063,0.14332400618588576,13.471079863930562,13.384068504254307,1191.4129999999998,1198.0699999999997,0.9944435633977982,81.104,283.85900000000015,0.007362892870182049,,1.209591431176676,-0.05030865382415262,0.1761472955040781,-0.2264559493282307,36623.87800000001,-8293.695060571306,-0.028196367699443847,0.1690154711765217,-0.19721183887596552,40231.56228269613,-7934.140378623441,0.9444766485773928,0.49581531158766745,0.0636,0.06250318568310753,0.047700000000000006,0.05552335142260724,131.66500000000002,190.82799999999997,977.083,786.255,0.02146837099009558,2980.8849999999998,3507.715000000001,526.8300000000013,0.04606603751807397,108.14300000000003,1603.9299999999998,-119.53900000000021,0.027387995031013482,58.513999999999996,0.036481641966918756,,,0.9951437919681208,-0.05006434453537874,-0.08474999999999999,0.574125,0.15053636363636366,0.516,-0.05030865382415262,-0.03366544306448379,0.25004440163092234,-0.03786181472686662,0.0027974414550394375,-0.03131488851671593,-0.02935760822510982,-0.031086743187323806,-0.029143722705603427,-0.025253674784235368,-0.02331065430251499,-0.0561839527666516,0.17172345914216697,0.010721409012576571,0.7499555983690777,0.06690536177922816,0.22790741190881855,0.03411232997175537,0.001103572920074619,1.7463989199030638,15.814942036360144,,,,,,,0.5714285714285714,46.69437410687624,81.8375099095233,85.6786892107046,,68.76874240172901,1.3327275659249809,5.736179989920031,4.514515687086383,4.036721602626907,4.067102715242942,369.39000000000004,60.315,360.85899999999987,5.982906408024536,0.16328270933160072,,0.9769051679796417,,0.05878742635536693,1.837252794577979,0.04841504566157336,0.5330510610056509,0.49581531158766745,,0.055523351422607226,0.1690154711765217,0.1862915618835641,0.03285589173527163,0.04644980834092267,0.09708589471099771,-0.04176597312582938
Retail (Special Lines),59,0.99434637863514,1.0736182656925215,0.15799690517405784,6.293454783432086,6.795185415244471,1989.8529999999998,1261.0739999999996,1.577903437863282,777.066,-101.84619999999973,0.01782138690111712,2.28504840750479,1.323377495129021,-0.06809688183230114,0.11567106782358454,-0.18376794965588567,44156.06000000001,-8114.468611082269,0.021904052409533102,0.10164607902360961,-0.0797420266140765,59530.76902846928,-4747.104168224639,0.7936623735796521,0.3540452429931082,0.0636,0.1427619064766047,0.047700000000000006,0.2063376264203479,2810.2940000000003,103.67699999999998,2677.111,2573.4339999999997,0.05828042628803383,19535.310999999994,19374.431000000015,-160.8799999999792,-0.004426847852639766,-8741.51899999999,5613.295,269.4380000000001,0.05029874792897075,168.958,0.030099611725376983,5.947108524983471,0.13026577681641904,0.9939032535013226,-0.06768171240641921,0.1200517391304348,-0.044048888888888874,0.12719999999999998,0.1523857142857143,-0.06809688183230114,-0.06891598076145908,0.2640056673074249,-0.038167375968626224,0.029734247860670155,0.02019020157985969,0.017307809910171962,0.020816146016512268,0.017844393325699596,0.01952338099804605,0.016551628307233376,0.0437249624531998,0.27387935875447195,0.04712972609875801,0.7359943326925751,0.003404763645558207,0.2301543963012721,0.009544046280810466,0.03847159644221856,23.294300757001285,24.403860657741063,83.80001675352455,,42.93623259197558,46.2795796323043,97.21169712045592,,0.4067796610169492,264.2621148871319,40.59216371039822,21.01563785395859,,31.88870009493499,2.0926305490254515,3.337053110245213,2.8040325314063237,1.7774825314717824,2.0235728817723757,5402.336999999999,1143.4399999999998,2979.8779999999997,2.6060641572797874,0.2116565478976969,,0.5515905431297604,,0.2599816159731803,0.8984356931731637,0.09645601122782294,0.3821194026248013,0.3540452429931082,0.18182284382361139,0.20633762642034792,0.10164607902360961,0.11792656295006698,0.04678507744440081,0.37716451337417556,0.17866359285559802,0.22240218791983127
Rubber& Tires,15,1.0545089776031153,1.168711678058403,0.20388649530624828,5.172039354637919,5.732168166915304,2062.0350000000003,862.864,2.3897566708079143,-3.652,3.6420000000000528,0.07431864100053301,2.5805785465971285,0.9161029995597025,0.04403714067667262,0.12247975614898166,-0.07844261547230903,12972.299999999996,-1017.5811406914341,0.027972321289328382,0.10301658214604147,-0.07504426085671309,17613.085,-1321.7609452314605,0.739726698704871,0.2703407191014217,0.0636,0.0843480778072253,0.047700000000000006,0.260273301295129,407.0736,14.993,319.11600000000004,304.12300000000005,0.02344403074242811,5325.799999999999,7120.099999999999,1794.3000000000002,0.24481091723254372,10.561000000000035,415.833,-58.90399999999994,0.014840578158458243,3.033,0.007293793421878494,4.508904982406995,0.126124538830942,0.287414728417559,0.012656922827871703,-0.12639,0.03691153846153846,0.21980000000000005,0.26,0.04403714067667262,0.039072444943264915,0.14872702257148873,0.03540432837115906,0.03487567708268775,0.03310026401576657,0.03030832037112499,0.03310026401576657,0.03030832037112499,0.03332597890352888,0.03053403525888731,0.107124707165611,0.18129702393495045,0.1425090174399147,0.8512729774285113,0.03538431027430369,0.07417231676933946,0.0017754130669211793,0.0011805099346777889,11.830167614471764,16.535532411438925,44.44214976614253,51.07940613606609,10.738932087812683,14.286103557998263,46.23511943769355,53.140148618703044,0.1333333333333333,62.10502314447612,218.3854718972965,16.87394471804978,25.966119442055266,29.703260851663366,1.1424331096793603,1.5553381965340363,1.3289295670606907,1.290999913234255,1.5303946601881573,760.69,81.76100000000001,162.88000000000002,1.9921478455498343,0.10748268019824107,0.07043954337799288,0.2141213897908478,0.2554423427676162,0.35185062503600445,0.9246956272471704,0.12310312487903993,0.2953233628379374,0.2703407191014217,0.23561568016450618,0.26027330129512904,0.10301658214604148,0.11931731981322424,0.2907148257867794,0.219407637864571,0.3171808569976572,0.2146197181352802
Semiconductor,154,0.969922403502105,0.9195134561599162,0.12035627285165829,8.058760715343482,7.639929638675638,21541.659,7569.422000000002,2.8458789852118156,107.704,1695.8373999999967,0.12941450598173143,1.5625332282840545,1.1342401797862869,0.12131808003538731,0.10463716346105,0.016680916574337318,93411.93,1558.1966113778371,0.11278073300918973,0.10025905547280184,0.012521677536387887,107473.8509289704,1345.752904926389,0.9231063206855542,0.4009005451793877,0.0636,0.06904710156029122,0.047700000000000006,0.07689367931444575,2505.6647000000007,1164.1259999999995,16185.623999999998,15021.497999999998,0.16080920285021408,25535.446,34325.38800000002,8789.942000000021,0.22582780051571347,854.3290000000003,2777.5480000000002,-135.2770000000005,0.011840964210851207,60.404999999999994,0.021747598961386082,2.069718869072586,0.23342441117695742,0.7788967731551468,0.09449426106494102,0.25048847457627127,0.19202777777777777,0.2920298275862069,0.3307857142857143,0.12131808003538731,0.11136931710126734,0.21538259357006956,0.09296512026628787,0.09850249989417656,0.09185094711157793,0.08550890543795588,0.09186423110498637,0.08552127221012232,0.1057758083204944,0.09943284942563033,0.14849131050106487,0.21012296355506369,0.21961663859474337,0.7846174064299305,0.07112532809367847,0.061631653053998814,0.006651552782598622,0.0018621725995060273,15.163901645093375,22.01437786610082,37.72892670314641,41.847276445125146,16.87353234737414,24.955725980500414,40.33896992089267,44.7422223026134,0.18181818181818177,78.7500233257676,190.35740564782128,48.562373422674156,42.33603908721843,35.54432778894208,1.074542407784904,3.6128647539260026,3.355977372010135,3.8337186454993555,3.705708455349978,13893.068999999998,1218.1479999999992,1182.3310000000001,0.970597168816926,0.08768026704538784,0.09021520480789004,0.08510221895536546,0.09130992206153757,0.08329883307194764,0.8654455056301513,0.10771675908785926,0.37155770363673446,0.4009005451793877,0.889562849299195,0.0768936793144458,0.10025905547280184,0.11651904151427184,0.2010561015169996,0.2545845749129869,0.3104996211684942,0.1710869445376894
Semiconductor Equip,48,1.030093734649671,1.0007731594256168,0.12320869464207787,8.360560410465354,8.12258552314729,7659.563999999999,1517.300000000001,5.048153957687995,978.6550000000001,396.49199999999837,0.2011336661743615,1.0205700124761887,0.9836858970778536,0.2684015473170343,0.11045535821487416,0.15794618910216013,30194.200000000004,4769.058822988444,0.21174163961669995,0.10702084693153398,0.10472079268516597,37995.05524174649,3978.872303032363,0.9452714257230367,0.4113249414003942,0.0636,0.09372202697135128,0.047700000000000006,0.054728574276963274,1059.067,263.272,9266.899,9003.626999999999,0.2981906127666902,6018.638000000001,10096.912999999997,4078.274999999996,0.3363444218342249,111.23500000000004,251.13700000000003,-5.407999999999987,0.0030440553303725548,0.251,0.0009994544810203194,1.627810046235727,0.344675168174489,0.8693182645477575,0.23332636731557707,0.3761055555555556,0.3369699999999999,0.48803571428571424,0.27597142857142853,0.2684015473170343,0.23856744725095147,0.3363275648023287,0.21683281962370762,0.2314350157323573,0.22580053083327986,0.20463804739237776,0.22580806929864464,0.20464487933748832,0.23641649413650498,0.21525330417534866,0.19965003531753678,0.25861239538517516,0.2522774460069779,0.6636724351976713,0.052627410689441094,0.05896236006763843,0.005634484899077462,0.000812437124082279,16.524662783296808,19.78517489056056,23.37002771518397,26.776679375124,21.878946925177694,27.64620022644807,24.443612085031805,28.006760263512614,0.0625,89.034263286825,71.03520319545736,76.7659930564382,38.12729268652345,24.698129853319177,0.894952422472483,4.299689995688684,4.064361138242692,5.603544596416874,5.51956485160605,9411.699999999995,1182.5640000000008,1405.3820000000005,1.188419400556756,0.12564828883198587,0.1250257366654235,0.14932286409469078,0.14977162039750638,0.05789720580530769,0.9591251593669302,0.06889525962108374,0.3932591330003344,0.4113249414003942,0.8780799622407014,0.054728574276963315,0.10702084693153398,0.12338076092559613,0.38098792782379753,0.2804958903229948,0.24951946745435474,0.4002268081508592
Shipbuilding & Marine,53,1.300652823503757,1.0757536179894185,0.1800970225916908,7.221956281046069,5.973189353764758,8364.728000000001,4591.001,1.8219834846474658,1298.8940000000002,95.51799999998912,0.0389592594200774,0.1341634675768519,1.0097094401599962,0.3365081153396177,0.11582395904804237,0.22068415629157534,113168.40000000004,24974.47287286752,0.28578610000775767,0.09330093236349415,0.19248516764426352,131379.34015847152,25288.574315396112,0.6693817124065775,0.3016453015098159,0.0636,0.1662921552960091,0.047700000000000006,0.33061828759342243,17680.361999999997,67.667,4516.96,4449.293,0.039315683530031335,30464.847999999998,23545.023999999998,-6919.8240000000005,-0.10874773639443998,9389.10299999999,2998.5390000000007,-185.99299999999994,0.01037218305584026,59.674,0.019901025132572893,-0.06363216658119498,-0.018185188722283686,0.5357301996463693,0.18027755981351684,0.1499881818181818,0.1409153488372093,0.09474083333333333,0.09622333333333333,0.3365081153396177,0.3343995567976449,0.39028861039195206,0.28707622391201965,0.33736449809339975,0.33713545275653484,0.2810724716909548,0.338629309060933,0.2823179114107921,0.33934935752350076,0.28303795987335983,0.32534885992954965,0.3708614212389798,0.32818175814911116,0.6097113896080479,0.0028328982195614852,0.045512561309430134,0.00022904533686490128,0.017052924368602583,2.22480211044533,2.2414641522921643,2.5038101262404497,2.9197758878157765,2.6944900612577314,2.717951695943699,2.6113583849877284,3.0451914731973972,0.07547169811320753,17.332964154527318,19.807658222315887,9.25852188041695,4.106525180185368,3.3101732602368457,0.34400941492744436,0.7507575053765424,0.7400975517575072,0.9807820227754771,0.8842824856188685,50118.099999999984,7118.960999999998,6516.134000000001,0.9153209295569961,0.14204371275048336,0.14225604535575714,0.13001558319249937,0.13043931883890583,0.49391592489847896,0.7849712626000468,0.39647902313743044,0.3069969330209661,0.3016453015098159,1.205900398340697,0.3306182875934225,0.09330093236349415,0.1094580889994079,0.0760553619706342,0.03458436081093387,0.16730783379679126,-0.1065001941879896
Shoe,19,1.0820304645765377,1.1005521673885466,0.13086547170672536,8.268265497880222,8.409797886603176,585.9510000000001,560.746,1.0449490500155154,9.23,-0.8670000000000755,0.0019011921530514109,0.04585514546080926,1.365149988300129,0.07229566502891432,0.11759953518501993,-0.04530387015610561,11499.499999999998,-520.9718548601364,0.06893310400250179,0.1073792225356484,-0.03844611853314661,12933.589826261827,-497.24632751956125,0.8537856850933416,0.4487660746955112,0.0636,0.09602400114514223,0.047700000000000006,0.14621431490665843,415.32959999999997,3.657,67.41099999999999,63.75399999999999,0.005544067133353624,933.645,1040,106.35500000000002,0.02992348276645982,17.2170000000001,330.238,-64.56099999999998,0.031238223163948697,40.1,0.12142757647514824,0.61796119601506,0.042597983394416526,0.5004238817172744,0.03617847732510111,-0.19521666666666668,-0.08687352941176471,0.20518,0.1585,0.07229566502891432,0.06622799783131833,0.2661689403606307,0.0470859959821684,0.05823267515429345,0.05588852471272277,0.05052188495170797,0.05591298708548823,0.05054399834956299,0.05586388277195464,0.05049489403602939,0.07661802111315569,0.2722672769874078,0.09617150601853501,0.7338310596393693,0.019553484905379327,0.19564925587425214,0.0023441504415706816,0.01525671587859058,8.62301526977679,10.386741513612115,17.759011060307305,23.94933917436956,12.905220529567066,16.198728129467117,22.19724894919631,29.934631045441876,0.5263157894736843,147.17353740039414,78.36036527261759,12.386574720819949,33.4010510868096,15.650216019257018,0.9873953324452377,1.738039041917612,1.5868506586853257,1.175623531330761,1.2411144938297807,1311.59,293.95599999999996,205.932,0.7005538243818803,0.22412186735184011,0.26141274688996635,0.15700943130094008,0.1851428633077614,0.1712541185211758,0.9752858752362441,0.09865211085537143,0.3903970419926854,0.4487660746955112,0.23896787327384317,0.14621431490665837,0.10737922253564838,0.12374443272090452,0.1144708203138938,0.08934328785945406,0.059453146725614504,0.15824898662176481
Software (Entertainment),27,1.9180190005492208,1.9806076957456726,0.15202145819681118,12.616764917924288,13.028474527467848,2832.6330000000003,7927.144000000002,0.35733335990868836,3088.9669999999996,177.24059999999918,-0.019369549305020346,-0.17216083767704238,0.47613348060182903,0.1529982863581252,0.18061151101539016,-0.027613224657264956,144993.53899999996,-4003.739166258907,0.05715162696615438,0.16643363252508503,-0.10928200555893064,198243.99006911044,-21664.500824757117,0.8933284379810906,0.481395113849681,0.0636,0.08473617287947273,0.047700000000000006,0.10667156201890936,1833.6281999999999,2945.799,142.546,-2803.253,-0.019333640790711377,4071.0000000000014,11829.193999999998,7758.193999999996,0.1452912495148886,1809.3499999999985,380.18100000000004,-97.40099999999995,0.00168943841584792,1846.6740000000002,4.857354786272854,-0.411756148728246,-0.0235325338131371,0.9173436806009873,0.1403520111334064,-0.10733333333333332,0.013820000000000004,0.19186666666666663,0.10300000000000001,0.1529982863581252,0.12552969864115188,0.42612137833511643,0.235020889420971,0.19174999214169644,0.12907693002187795,0.11813944496479248,0.12909397733549663,0.11815504775429725,0.13097171302233687,0.12003278344113749,0.2547770407776088,0.5361565819461198,0.3686215431555522,0.5738786216648836,0.11384450237794337,0.2813795411685111,0.0626730621198185,0.012232361991211393,13.300881624616347,19.81688450669636,35.673081050812684,40.93185750586095,13.636609935495972,19.729988944414487,38.93867321764413,44.67884961609123,0.5555555555555556,17.84294471642304,217.24033256622513,17.071585913433978,19.29780372984914,16.216073649021965,1.574376082429317,3.5763822923621653,2.5638090392409714,4.738082566080918,5.026748197832861,28114.033999999996,2967.868,4064.0429999999997,1.3693476259725836,0.1055653557223414,0.12288895814904821,0.14455566924333949,0.15990950571290735,0.11940911929321936,1.8178103463691417,0.05224591317989269,0.5320335165524642,0.481395113849681,0.5914918115258723,0.10667156201890937,0.16643363252508503,0.18367156798112094,0.08007931849061964,0.004620152805256533,0.17827227310481905,-0.08380728500711636
Software (Internet),19,0.7598407131478374,0.8230941612624468,0.16693222898097304,4.551791573060731,4.930708505403491,1317.964,483.88400000000007,2.723718907837415,15.217000000000002,-15.196000000000197,0.037195968694954167,2.0998602007681813,1.939879156953659,0.04012921491052957,0.0977335419463912,-0.05760432703586162,8265.3,-476.11704424950705,0.040044896027460745,0.0864917663758785,-0.04644687034841776,11559.740677463082,-536.9137765074587,0.7753152158894171,0.31383858764798545,0.0636,0.07433846358799708,0.047700000000000006,0.22468478411058293,383.249,261.079,633.128,372.04900000000004,0.04501336914570555,4339.92,4825.86,485.9399999999996,0.08685580692036692,206.57699999999977,646.1060000000001,-87.90699999999993,0.03396892826161248,37.150999999999996,0.05749985296530289,2.9396799159279263,0.11771917658734836,-0.15547817173178946,-0.006239216967321203,0.05732222222222222,0.12375166666666666,0.19214285714285712,0.14800000000000002,0.04012921491052957,0.033100028217501076,0.0860424981604941,0.014790965238912797,0.02434203661174162,0.023027358469531092,0.021315540020416097,0.02303286425594254,0.02132063651512488,0.02235521258031989,0.020642984839502224,0.04677250328881355,0.09030970590202676,0.06532190238355368,0.9139575018395059,0.018549399094740123,0.043537202613213206,0.0013146781422105282,0.004250752525139913,14.200362795299688,19.698387281472854,40.9737147044919,53.27798559112522,15.127257152945388,21.126541142644886,42.90136059915647,55.784497166690805,0.3157894736842105,54.101397139406565,58.30653175544456,34.563670968634995,59.43632053689624,30.937172100215385,2.090349466230769,2.2471443236813378,1.832260870917002,0.8609645700015607,0.9881412150756128,637.02,96.445,190.19699999999997,1.9720773497848514,0.15140027000722112,0.20215404389013186,0.2985730432325515,0.4526991002998999,0.28979798088037223,0.6761368424555995,0.11015976012324075,0.3836186583699244,0.31383858764798545,0.5484647993842793,0.2246847841105829,0.0864917663758785,0.10254829494300965,0.16805654529643912,0.09489651943187138,0.15016789672010525,0.12552253116011503
Software (System & Application),180,1.0845414422745552,1.0122201911467834,0.1493107530801562,7.2636526164483834,6.779285284318281,3512.4409999999993,584.5070000000002,6.009236844041215,534.77,263.1059999999992,0.07729920642073387,,0.6792337563847949,-0.03919684119429842,0.11127496568610969,-0.15047180688040812,59206.17399999997,-8908.859980255836,0.0019662446632132706,0.10922931836138709,-0.10726307369817382,70962.09154348061,-7611.612055004918,0.9678230683627481,0.3930331355986265,0.0636,0.06488884337983997,0.047700000000000006,0.032176931637251875,1472.8642999999995,865.1969999999998,6594.471999999999,5729.274999999999,0.09676820191083453,8480.347000000002,8559.44,79.09299999999894,0.008934639193890799,146.9059999999995,6065.59,-725.3270000000011,0.058927148928442905,658.7860000000001,0.10861037425872834,,,0.992797509516372,-0.03891452631860821,0.023842622950819667,0.12600443396226413,0.23143772727272727,0.3171538461538461,-0.03919684119429842,-0.023983123418493617,0.42663595121710784,-0.04814735100409441,0.01705364299074138,-0.002859884537395217,-0.0026743099375637525,-0.0027417592974670764,-0.0025638497078285154,0.0027168886219205335,0.0028947982115590954,0.044802464937233825,0.30720847916366856,0.22680664885084273,0.5733640487828922,0.18200418391360887,0.2624060142264348,0.019913527528136594,0.005057256612095539,13.997740890399365,53.53865856220939,,,22.948328328196986,116.17292602402459,,,0.38888888888888884,76.07256456522694,128.06609283726885,51.58357977950947,,63.1543885192104,1.9912855948332169,3.804807714165127,3.3476526653065206,5.531848772635132,5.20483344484722,3497.368000000001,330.56200000000024,1720.3240000000005,5.204240051790585,0.09451736277108962,,0.4918910449229249,,0.03324670871059636,0.9875944913628848,0.08938980764842723,0.423451261761233,0.3930331355986265,0.43904814051025315,0.03217693163725188,0.10922931836138709,0.12562186986426482,0.4148966610849062,0.1661870178511766,0.16488985608419346,0.43335466535081163
Steel,112,1.0411846995552096,1.1873827525173404,0.1894016543236031,5.497231284877209,6.269125561536184,17434.234000000004,13300.282000000001,1.3108168683942192,392.25500000000005,-247.18059999999605,0.010602498170033508,0.38800246347439254,1.5814283152873372,0.05151187572985978,0.12381660508024157,-0.07230472935038179,174422.206,-12611.55039752654,0.04515087618655062,0.09819005338364867,-0.053039177197098046,255203.86608650693,-13535.803074746722,0.6633250830147037,0.3310867880619942,0.0636,0.12763891208875192,0.047700000000000006,0.33667491698529634,11296.646999999995,285.73900000000003,3136.8429999999994,2851.1039999999994,0.016345992092314205,93349.84,95047.969,1698.1290000000008,0.01873384390763594,1154.6460000000015,911.3820000000001,233.85900000000004,0.002252011876545602,12.785,0.014028146265780979,0.6854965977327754,0.030950772010534238,-0.2573043518425244,-0.013254229796864235,0.07860482758620693,0.17479021739130435,0.08568333333333333,0.19195714285714285,0.05151187572985978,0.042943652781433646,0.07989419966400273,0.022262420394412497,0.03352218168184071,0.033430099838294945,0.029163118263916623,0.03343014082750959,0.0291631540213125,0.03281768097936102,0.028550694173163926,0.11750986690292163,0.13859995655951132,0.14034097562500958,0.9201058003359973,0.022831108722087965,0.021090089656589702,9.208184354575486e-05,0.0010773399772271936,5.606359273122699,7.497252250692483,15.181157838051734,18.57245772859411,3.926321930264988,4.689170916740773,16.482845619897088,20.16492791842074,0.2321428571428571,34.88432553308984,54.14906386180024,14.224489773492804,7.7494273554103925,12.27500299904158,0.639465810770939,0.9871576834127086,0.8789223256119792,0.44250981363059094,0.5510238503112593,15140.006999999998,2365.200000000001,9492.10699999999,4.01323651276847,0.15622185643639408,0.17769612592047992,0.6269552583430108,0.82288522744345,0.5075564389260905,0.8600064095164888,0.17401167162379502,0.34542620292317433,0.3310867880619942,0.9198601864344599,0.3366749169852963,0.09819005338364867,0.11441946303956474,0.09784192052749421,0.11405623407436064,0.1975446609206223,0.010556311306851505
