,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,cost_of_equity,ede,cost_of_debt,aftertax_cost_of_debt,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Restaurant/Dining,107,0.5851569449409679,0.623825897,0.152181517,3.845124930256596,4.099222489679874,1217.478,1521.025,0.8004326030144147,27.176,-2.4402000000000044,-0.007716100743762936,,1.7403646081451238,0.05598587046619718,0.0834659342252,-0.027480063759002825,15702.712,-431.5115269492588,0.002946614285108817,0.07411730176791934,-0.07117068748281052,20762.13848,-1477.6556692349147,0.7693673676175549,0.188025013,0.055900000000000005,0.191398709,0.0429312,0.2306326323824451,245.714383,68.466,347.08,278.614,0.017743049735612547,2512.871,1830.622,-682.249,-0.06089002108149939,-4070.0699999999997,2468.975,-754.8910000000001,0.07676020168644088,0,0,,,0.7205027891210629,0.04033797582226561,0.07234931034,-0.04955827957,0.213079318,0.13475,0.05598587046619718,0.05576280750855606,0.5488402499484484,0.024329925221312155,0.0008917162655760798,0.0008912457905282912,0.0007206624968194919,0.0021773824334746206,0.0017606342467083,0.0021098498916150028,0.0016931017048486818,0.05602472219071116,0.560110784143253,0.05616846615531195,0.4511597500515516,0.0001437439646007932,0.5040860619525418,4.70475047788503e-07,0.0690172227354244,15.523607899057618,15.555442974751742,,,22.729916071057275,22.788234758296365,,,0.383177570093458,42.90090588,52.80006343,52.25580551,35.985741748876244,34.113206977641404,2.531592354555948,3.0224041237484656,2.832709331057658,1.133487857634029,1.2767045215502617,1595.383,536.675,523.68,0.9757860902781013,0.3363925778324076,0.36809163753334007,0.3282471983216569,0.3684413078090448,0.2997691897131389,0.5070836994660409,0.13342274435929877,0.162697246,0.188025013,0.7843458764707724,0.0834659342252,0.7693673676175549,0.055900000000000005,0.0429312,0.23063263238244514,0.07411730176791934,0.06036013435611354,0.04550769529744415,0.03271675179820406,0.04696821589579653,-0.0025047814794231806
Retail (Automotive),27,0.8012627942043925,0.803024363,0.185944193,4.30915739436075,4.318631036786398,399.878,181.882,2.1985573063854584,5.047,0,0.014142065484795456,0.2942448195815204,2.2787022475672942,0.11106827673242886,0.0962965443908,0.01477173234162886,6663.91,98.43749486870398,0.11262675239995376,0.08524702248684372,0.027379729913110037,6921.307958,189.50354253549915,0.7929457397849908,0.20869508,0.055900000000000005,0.281437677,0.0429312,0.20705426021500914,238.694,74.981,5.944,-69.03699999999999,-0.01035983379127269,174.863,231.681,56.81800000000001,0.026002602182336743,-243.5300000000002,188.291,-124.66700000000003,0.017771349290244636,0,0,0.6656750962456464,0.0749728242436738,0.6775054752489026,0.07524936561268085,0.1937171429,0.0626692,0.102214286,0.1285,0.11106827673242886,0.11106827673242885,0.24967980420502675,0.04692922721854473,0.06814527378325598,0.06814527378325598,0.04896662623116742,0.0687843343731771,0.04942583109319888,0.0687843343731771,0.04942583109319888,0.09879010373075654,0.2714250932055086,0.09879010373075654,0.7503201957949732,0,0.1726349894747521,0,0.022040122752288924,6.653411170080088,6.653411170080088,8.87627462415142,12.703291122957545,6.180261166642492,6.180261166642492,8.87627462415142,12.703291122957545,0.03703703703703709,10.48884472,10.30783237,10.13125787,11.249092979724562,12.281231604002967,0.9557378680157951,1.5980187813933173,1.6000538747601019,0.5799449643663294,0.6105486417357783,1096.281,330.5,265.326,0.802801815431165,0.3014738009689122,0.30212205735502506,0.2420237147227764,0.2424062469450944,0.26112033879033436,0.6688857363688415,0.16521053865603935,0.19051711,0.20869508,0.17710548067260817,0.0962965443908,0.7929457397849908,0.055900000000000005,0.0429312,0.20705426021500917,0.08524702248684372,0.07134730692789915,0.05622137259377615,0.13918245453853764,0.05977668720992163,0.10625408962946055
Retail (Building Supply),16,0.6243436208159576,0.76966873,0.280225507,2.228004250933366,2.7466048263764944,394.67,605.089,0.652251156441449,0,0,-0.009005272573204031,-0.18124978545288065,1.0582526886786323,0.07654245309384956,0.093908281068,-0.01736582797415044,16101.3,-279.6124059601885,0.05296898530650737,0.07817038146197211,-0.02520139615546474,22079.9817,-556.4463659271119,0.6912749950309123,0.156998304,0.055900000000000005,0.311965836,0.0429312,0.3087250049690877,121.7605,52.9,8.03,-44.87,-0.002786731506151677,1202.01,1020.28,-181.73000000000002,-0.031971302707875925,-1078.5,553.9,-19.83000000000004,0.022223470456305343,0,0,-0.0673948857451981,-0.0035698387127711412,0.9012031485687254,0.0689802997273512,0.11359166670000001,0.029226923079999998,0.023157143,-0.00785,0.07654245309384956,0.07654245309384958,0.40032611207641805,0.05274426308086039,0.08137566228141503,0.08137566228141503,0.055989235767739724,0.072748202917034,0.050053248976523856,0.072748202917034,0.050053248976523856,0.13941676438616463,0.4354811651017281,0.13941676438616463,0.5996738879235819,0,0.2960644007155635,0,0.06581172805163013,9.184342091076939,9.184342091076939,16.036420737283827,23.48066270597682,8.367865909063003,8.367865909063003,16.036420737283827,23.48066270597682,0.125,10.70829097,12.33580733,11.92761309,12.296316262353999,16.49028741488347,,1.4834697903644236,1.3619400214977673,0.8785639085516687,1.1666207898588559,1829.39,590.27,217.71,0.3688312128348044,0.32265946572354715,0.3228280378603946,0.11900688207544591,0.11902308241956197,0.44660230326323636,0.5731006217168577,0.08207499426698739,0.141338134,0.156998304,0.30027419634203156,0.093908281068,0.6912749950309123,0.055900000000000005,0.0429312,0.3087250049690877,0.07817038146197211,0.06436130268462681,0.040363430938706334,0.21222535114823973,0.10621581600773768,0.1280238549699994
Retail (Distributors),145,0.5168013186063733,0.763012172,0.21915778,2.35812444626138,3.4815655278128848,8715.443,3518.218,2.4772322238133055,1021.163,-19.328600000000733,0.009302995463801427,0.26879060775683195,1.5848524253332326,0.15118787854112442,0.0934316715152,0.05775620702592442,236770.84,13674.985652742027,0.049439131470637526,0.06994808935153654,-0.020508957880899015,420449.80929999996,-8622.987429965722,0.5349829128507205,0.184205949,0.055900000000000005,0.308405714,0.0429312,0.4650170871492795,7014.138629,2701.731,66.861,-2634.8700000000003,-0.01112835516400584,40009.974,30428.532,-9581.442000000003,-0.04732131229236054,-574.4649999999992,1504.443,-145.30600000000004,0.002253898752110779,7.16,0.004759236474894696,0.8555997595013553,0.04230010899623335,0.804057268872112,0.1215637127063451,0.07062912,0.013908014710000001,0.0662545,0.039525,0.15118787854112442,0.1509475551982895,0.12483245689320746,0.0537207663409774,0.0450858579166022,0.045071060907999075,0.031170888187930127,0.04514755656516709,0.031223792147331345,0.04511854992617253,0.031194785508336785,0.059292618948965176,0.13751811545538545,0.0594027065919773,0.8751675431067926,0.00011008764301211268,0.07822549650642026,1.479700860312487e-05,0.001577499182487785,9.871601287467874,9.890135485390779,12.844593761266692,16.755056789378475,9.771491146197006,9.789633715172151,12.85679814556087,16.770976728594068,0.06206896551724139,13.33345509,12.73470187,10.26927573,6.514540000555251,6.517927051797467,1.649064402731807,0.9249500033164901,0.9562221104758731,0.35073618119222166,0.5804530215236446,48372.085,10889.015,8746.927,0.8032799109928676,0.22510948204940928,0.22524699298610762,0.1808259247043,0.1809120945408539,0.86921857872316,0.45756208603468385,0.11462670554215375,0.184449586,0.184205949,0.29959836892467695,0.0934316715152,0.5349829128507205,0.055900000000000005,0.0429312,0.4650170871492795,0.06994808935153654,0.05624432071944807,0.21915216142125715,0.10859900091678423,0.17191243232357006,0.15618733313033714
Retail (General),28,0.49658663091355254,0.733028217,0.19325604,2.569578839106672,3.7930416922544827,3764.737,3304.633,1.1392299840859788,309.077,10.609600000000228,0.0071234310540758865,0.31587531800785684,1.5760927934496005,0.05589573272821847,0.0912848203372,-0.03538908760898154,32509.53,-1150.4826052968135,0.04191197682978722,0.06792863197323591,-0.02601665514344869,69455.55519,-1807.001227174998,0.5169712587995108,0.20459118,0.055900000000000005,0.250353383,0.0429312,0.48302874120048916,479.27328,150.894,12.211,-138.683,-0.004265918332255188,6461.685,5498.906,-962.7790000000005,-0.025478555694286347,-2283.899999999994,1707.644,59.406999999999925,0.01202255473409337,0,0,0.7686101484184811,0.0322139707316547,0.7362491470131152,0.04115318554282391,0.1040142857,-0.036865384620000004,0.04257,0.255525,0.05589573272821847,0.05614858944207689,0.36927186293030684,0.01659971279382909,0.03135640970362223,0.03135640970362223,0.02350622645558638,0.03534386509714219,0.02649540890177702,0.035440784390746556,0.026592328195381387,0.07286696434770218,0.3808435128311001,0.07309054485129957,0.6307281370696931,0.0002235805035973852,0.30797654848339795,0,0.05356312872025169,8.505168664949382,8.52693686454649,21.075280137157833,33.03040234465239,10.191220486420313,10.222490599413536,21.075280137157833,33.03040234465239,0.1428571428571429,37.70937964,27.77788339,22.27118826,33.70645757598664,26.73149292679577,1.0461400225729682,1.3983326391460615,1.237276780373119,0.4480681182880174,0.7448818580521868,3411.609,1159.079,1048.337,0.9044569006944307,0.33974555700843795,0.33209354855269624,0.3072852135165548,0.30752715298811206,0.9343435113243206,0.42678070445217564,0.14057149773234426,0.218447728,0.20459118,0.1716516644471818,0.0912848203372,0.5169712587995108,0.055900000000000005,0.0429312,0.4830287412004892,0.06792863197323591,0.05425072831249511,0.18860063726152937,0.07678763917258313,0.12310531623737993,-0.2070202451118314
Retail (Grocery and Food),50,0.45523824327270496,0.591731869,0.205302221,2.2174053502943103,2.8822477716887436,4030.986,3637.572,1.1081529107877452,369.698,-0.1754000000000815,0.0050104821692790544,0.21392876612873873,2.643694267302425,0.06468828213326211,0.08116800182039999,-0.016479719687137878,48122.394,-793.0435637940058,0.06035489162312889,0.06539923152028979,-0.005044339897160896,57596.71301,-290.53739738166905,0.5876022692960345,0.16538134,0.055900000000000005,0.329355287,0.0429312,0.4123977307039654,1024.178688,179.474,154.573,-24.900999999999982,-0.0005174513969525286,10440.26,6886.114,-3554.1460000000006,-0.09389236002780199,-9259.400000000001,15243.445,-408.7479999999996,0.12774361482841934,0,0,0.3133081974390407,0.01890968230107117,0.6709947018186899,0.043405494581171496,0.08714046512,0.02189604167,0.0557155,0.103,0.06468828213326211,0.06467840709902613,0.2986322151520903,0.02044390781785548,0.03466720869308804,0.034665934624520826,0.02324852577713853,0.034043221653123665,0.022830906615154505,0.03404206973752217,0.02282975469955301,0.07519859379607416,0.3185682818659982,0.0752079194525971,0.7013677848479096,9.325656522935532e-06,0.24336968806992404,1.274068567217953e-06,0.04598866078975176,7.877937114943431,7.878859094083294,18.44180865120407,26.80549487022756,8.374574562161454,8.375613124213615,18.50102013077297,26.891559802461803,0.12,16.79889475,29.72127967,20.66844319,19.381067421817203,21.12414951222855,2.050888302158112,1.459010594077129,1.6071355792439819,0.43819158444874534,0.6298343291208073,4688.212,1443.847,905.16,0.6269085297818952,0.3079739141489335,0.3107512467156416,0.1930714737302835,0.19414660303501527,0.7018314125948328,0.38448951283614274,0.15541034058990746,0.13822969,0.16538134,0.12177732756272204,0.08116800182039999,0.5876022692960345,0.055900000000000005,0.0429312,0.41239773070396546,0.06539923152028979,0.05175372412150803,0.03825508428883003,0.034370298178016276,0.07222387354935143,-0.06769813243877082
Retail (Online),64,1.7028975138663767,1.550977115,0.246007385,6.922139812454723,6.304595754310384,2270.525,354.374,6.407143300580742,215.098,-1.0624000000002525,0.0803796985459341,,5.062580566185709,-0.12324331466891301,0.14984996143399998,-0.273093276102913,15135.75,-4133.471553774665,-0.38897777011300216,0.09001881374511439,-0.47899658385811655,5234.790766,-2507.4468941260134,0.40764267053836456,0.335834523,0.0636,0.214317633,0.0488448,0.5923573294616354,234.63861,88.836,637.355,548.519,0.03623996168012818,6040.884,20454.222,14413.338000000002,0.3934807504301556,-78.75500000000011,219.558,-69.86000000000001,0.0014826081310681824,0,0,,,0.99877284386,-0.1230920758786031,0.08800714286,0.06495688889000001,0.179903333,-0.0845,-0.12324331466891301,-0.11993059296697331,0.13609207763319503,-0.07038758110374677,-0.09965277502636638,-0.09965277502636638,-0.07829542816083403,-0.09774153949485972,-0.07679380410454537,-0.09778162771611472,-0.07683389232580036,0.009693508492899471,0.35696602651543025,0.014715856242370727,0.8639079223668049,0.0050223477494712575,0.3472725180225308,0,0.010729334699291174,12.116267885228359,13.404653823354122,,,69.56497547391878,105.60760114133123,,,0.296875,24.13788206,52.34950351,40.65189239,,21.915432801366496,,2.203541454763134,2.011087351233967,0.9695164999783031,1.0237081785782343,909.728,285.713,390.386,1.3663571486071686,0.31406420380597283,,0.4291238699919097,,1.4531288608214703,0.7329749251644935,0.5695719095271351,0.307920691,0.335834523,1.2823379210172985,0.14984996143399998,0.40764267053836456,0.0636,0.0488448,0.5923573294616354,0.09001881374511439,0.07605798164788635,0.7717200692034993,0.039397884274693366,0.13430727636685402,-0.6324354990557154
Retail (Special Lines),108,0.8251005358043574,0.800941039,0.191608604,4.306176855212397,4.180089110194655,2284.58,2061.662,1.1081253862175275,296.999,-4.3681999999989785,0.0034997768297331425,0.09067919427595433,2.2125109857958027,0.09437295162969878,0.09614737839240001,-0.0017744267627012311,66224.293,-117.5101578401678,0.09281200237801604,0.08690321310329799,0.0059087892747180515,66580.03099,393.40737302410747,0.8262903205687124,0.221997835,0.055900000000000005,0.260776116,0.0429312,0.1737096794312875,1444.63318,614.56,116.092,-498.46799999999996,-0.0075269659730455695,5059.353,4771.978,-287.375,-0.012016365087089429,-4091.8700000000026,2659.347,341.61400000000003,0.022464590575226286,0,0,0.15333584035432535,0.014231406379600731,0.7688506287099294,0.07255870319370565,0.08852214286,-0.007559696970000001,0.071730976,0.136715238,0.09437295162969878,0.09416919203563624,0.343505629830618,0.04242632750669426,0.055151703170986444,0.055019328411933965,0.04067160164374138,0.056787089204634746,0.04197837264290457,0.05675743590091716,0.04194871933918698,0.08084713736189325,0.3585015652466702,0.08104618148036391,0.656494370169382,0.00019904411847065747,0.27765442788477696,0.00013237475905248186,0.05495343293572255,11.278987053892983,11.306071565720963,16.50291098343786,24.281609265707225,11.596638164725608,11.625188867892607,16.550650058389643,24.351850301718923,0.19444444444444442,25.32782,20.1661792,21.20634763,21.23496332867301,20.940295194110934,1.5316723651617339,2.2602167848481782,2.3240605750034944,0.9291935559967294,0.9398632412604658,9575.633,2943.541,2330.598,0.7917667870092517,0.30739910353707167,0.31794977910978817,0.24338840053707153,0.24833278795828953,0.21022838475431738,0.6896012015190505,0.16422160501109612,0.21416797,0.221997835,0.1307802555652016,0.09614737839240001,0.8262903205687124,0.055900000000000005,0.0429312,0.17370967943128757,0.086903213103298,0.07298228525074357,0.058866933158553396,0.1584869700809285,0.11247344273824318,0.07882060199288501
Rubber& Tires,7,1.0261539588648372,1.136085726,0.311797428,3.2910918010036863,3.643666124147759,2160.035,720.994,2.9959125873446935,1.21,-217.1568000000002,0.028287025280593535,0.3993477380768776,1.0947698525168605,0.05961208492512938,0.1201437379816,-0.06053165305647062,34840.1,-2108.928845652742,0.06108190890144884,0.10047877325454749,-0.039396864353098644,39495.69848000001,-1556.0066755474445,0.7453138409756879,0.192164878,0.055900000000000005,0.330005432,0.0429312,0.2546861590243122,1000.9663,531.625,8.034,-523.591,-0.015028401181397298,1989.76,2286.35,296.5899999999999,0.027759630557963048,-0.4910000000000032,1992.5,-91.19999999999982,0.03447225869851436,0,0,1.299014773832045,0.07934630207684515,0.5180458194483967,0.030881791384066062,-0.050433333329999996,0.00652571429,0.1455,0.024875,0.05961208492512938,0.048580255917659645,0.3614849660142419,0.048033150857912016,0.09043463378871243,0.09043463378871243,0.06059071339750658,0.09077173700874448,0.06081657072378338,0.08574945835559349,0.05579429207063238,0.19212048465841947,0.4311468661176216,0.2160856131197284,0.6385150339857582,0.02396512846130897,0.23902638145920208,0,6.945167176626495e-05,4.680720345710392,5.388174751973984,9.412067352895447,12.061452832948365,3.9537555977511496,4.446947466245498,9.412067352895447,12.061452832948365,0,7.725250622,14.70540584,8.49926622,6.755419468881829,15.116296425763316,6.076903085733996,0.9580495337141742,0.9289876738112154,0.7260833466316056,0.8543497024656155,4274.611,990.64,937.779,0.9466395461519825,0.2317497428420972,0.2317497428420972,0.21938347138488157,0.21938347138488157,0.3417166635345231,0.8999137923598729,0.12302263750423484,0.172666829,0.192164878,0.17804464897800376,0.1201437379816,0.7453138409756879,0.055900000000000005,0.0429312,0.25468615902431213,0.10047877325454749,0.08638397123256825,0.24233846068452566,0.26244914856367096,0.13814938932021545,0.3228126655056697
Semiconductor,20,2.2428596354734283,2.171447515,0.366745506,6.115574966236746,5.920856505328248,1620.019,332.716,4.869074526022193,223.442,-312.08240000000023,0.05719238511663324,0.31468722617491307,0.9721666891473862,0.15215333034791534,0.194275642074,-0.04212231172608466,22196.78,-934.9796864753214,0.17094432905090035,0.16727228765769753,0.0036720413932028184,21558.4737,79.16360780067431,0.8143216801112775,0.34314315,0.0636,0.182422709,0.0488448,0.18567831988872255,244.28236,1421.803,4.664,-1417.1390000000001,-0.06384435039676926,4379.608,3512.36,-867.248,-0.11176257952107901,-17.19999999999999,9531.318,-968.7560000000012,0.23725622369197297,0,0,0.526357021359533,0.08997774785753579,0.9276696333239965,0.14114802417287553,0.33964615379999996,0.1041329412,0.235993333,0.281,0.15215333034791534,0.10726075907893196,0.4430991252684481,0.1611434635132498,0.23804445275719602,0.2331299625019622,0.19060176319328584,0.23328563737837232,0.19072903943701797,0.2183950945275958,0.17583849658624146,0.258632826981792,0.45252473587000547,0.3511571238876194,0.5569008747315519,0.09252429690582739,0.19389190888821348,0.004914490255233813,0.0014762079029774654,3.87073623551098,5.002656054216391,6.784945305821558,8.709139731231073,4.6850431579974305,6.361088419636576,7.052239902722237,9.052238442994264,0.19999999999999996,12.56961782,11.02230351,10.47076536,12.502912000892218,9.556676729663785,0.3400952572834087,1.3705223663018542,1.5590649445041187,1.6260903130625721,1.6451862806517474,4518.38,1029.579,698.32,0.6782578121737138,0.22786463289940198,0.22829178291383845,0.15455096738211482,0.15482083598639976,0.22801593574587076,1.8478576361853198,0.17611534535674603,0.296591096,0.34314315,0.7289467293394054,0.194275642074,0.8143216801112775,0.0636,0.0488448,0.18567831988872252,0.16727228765769753,0.1523220022000129,0.19228110120843975,0.20717539434012947,0.1444006063431278,0.19931779241097733
Semiconductor Equip,35,2.6556906399359224,2.430001666,0.424141386,6.261333431715438,5.729225551217489,1688.785,419.92,4.021682701466946,245.92,-196.97919999999976,0.03656583958716134,0.19003958496316628,1.2595228558255533,0.2484397202675537,0.21278811928559999,0.03565160098195372,28508.67,1016.3797273661944,0.240773168643847,0.20770876783720074,0.03306440080664627,28613.4228,946.0856799092309,0.969017636884912,0.314176273,0.0636,0.240660128,0.0488448,0.030982363115087952,2573.58803,563.807,147.316,-416.491,-0.014609275003007858,308.62,785.138,476.51800000000003,0.1512389701284959,-8.419999999999998,32.36,10.09,0.0007157757551533753,0,0,0.7345734251542518,0.176865571175953,0.6366367180473622,0.15816584814374013,0.27342,0.117942963,0.153713333,0.1274125,0.2484397202675537,0.1935486003605689,0.42530995364499713,0.19652695421604105,0.25837020515959536,0.25837020515959536,0.19619079851450089,0.25894582632939744,0.19662789061989885,0.25348014251679973,0.19116220680730117,0.2974832446615163,0.41374867297497225,0.3596084936261177,0.5746900463550029,0.06212524896460137,0.11626542831345593,0,0.00011587363336539096,7.37841205893673,8.94940852792861,10.084195500113116,13.571213903723308,7.297374773380049,8.821330265730792,10.134158124418912,13.638453125894053,0.05714285714285716,30.45386864,19.7127787,13.98850412,14.74844261956972,14.476343225095368,1.1361791994580883,3.535445794257285,3.375365725894761,2.8473087405235287,2.6241979496804317,9661.88,2480.099,2019.135,0.8141348389721539,0.25668907086405546,0.25671334669532847,0.2089795153738196,0.2090151232361452,0.03197296100273937,2.3717624831158353,0.1069131142575168,0.300641057,0.314176273,0.7135458451646075,0.21278811928559999,0.969017636884912,0.0636,0.0488448,0.030982363115087952,0.20770876783720074,0.19224057672204453,0.23251320920573837,0.2886929975809714,0.11633604574566736,0.29282501915966075
Shipbuilding & Marine,29,0.8158742362447601,1.144427372,0.228379177,3.5724545773486174,5.011084578871217,4214.493,62.721,,-30.112,-3.30619999999999,0.08444700575166349,0.9596587654505994,0.8054152882735485,0.6858051408105302,0.1207409998352,0.5650641409753302,35068.4,19815.89532137927,0.05972940245954614,0.08811993944826747,-0.028390536988721335,60550.75029,-1719.0683158030743,0.5807589730853511,0.238043515,0.055900000000000005,0.236497208,0.0429312,0.41924102691464893,5011.63332,168.081,22.359,-145.72199999999998,-0.004155364943938132,5389.909,4433.071,-956.8379999999997,-0.04248530967132914,-5.844999999999999,56.042,-30.979,0.0006329418434846248,0,0,1.1889858556427382,0.07101741469039294,0.7916168493181044,0.5428949048145909,0.24941680000000002,0.04081137931,0.039437143,-0.679,0.6858051408105302,0.6845666759702377,0.16813988537683136,0.4931480156248398,0.09441729805099604,0.09441729805099604,0.07208787067503163,0.09721975090478484,0.07422755125334776,0.09715195714446824,0.07415975749303116,0.14172693439412737,0.21468816961768356,0.14209210863569724,0.8318601146231687,0.0003651742415698658,0.07296123522355619,0,0.0002817802474958221,6.9720012105153035,6.987956180630736,11.469837465123433,12.671976149419645,7.847689445841105,7.867909836931281,11.469837465123433,12.671976149419645,0.03448275862068961,8.558103101,6.682550488,6.360637054,1.707622817954565,1.4537557581555942,,0.6562517579025926,0.747857716508387,0.7176415104011812,1.115094741277669,25284.72,969.391,756.349,0.7802310935422343,0.038339004742785364,0.03835772957721746,0.02991328359578433,0.02991339007135956,0.7218847169719672,0.7362467046191219,0.09759780133779114,0.184561394,0.238043515,0.5800372854779752,0.1207409998352,0.5807589730853511,0.055900000000000005,0.0429312,0.41924102691464893,0.08811993944826747,0.07418342790853605,0.13725273485959175,0.029854065636630202,0.08056622615007639,0.06733996329597998
Shoe,3,0.8516560298284236,0.903046149,0.18690991,4.556505483462185,4.8314514142134035,0.442,92.679,0.004769149429752155,0,-6.775599999999997,-0.030570766950722486,-0.8387471056466599,1.6263482337350261,0.06685648730459301,0.1034581042684,-0.036601616963806996,1446.98,-52.96180771428945,0.0704539595815233,0.09162724723566565,-0.02117328765414235,1991.4554170000001,-42.16565839454101,0.8045355668568195,0.184085862,0.055900000000000005,0.091263651,0.0429312,0.19546443314318052,35.76091,0,0,0,0,5.71,0,-5.71,-0.006307858863038819,-59.799999999999955,47.4,25.4,0.014504062055354108,0,0,-0.8682181141904688,-0.06116940392512167,0.6303399834608228,0.042142317101825866,0.054000000000000006,-0.1014,0.126,0.321,0.06685648730459301,0.057619277150411354,0.4944948746449302,0.02986908731628998,0.047072989996294924,0.047072989996294924,0.042776937065746576,0.049973075398295666,0.045412350085748926,0.04788106601210325,0.04332034069955651,0.09503828578485858,0.5134957391626528,0.10568451278251204,0.5055051253550698,0.010646226997653451,0.4184574533777942,0,0.03591144868469803,14.109121639770356,15.798756701281562,28.105390284000812,38.53455942001923,13.339573687301156,14.833878096877944,28.210918272140624,38.67924606156227,0.33333333333333337,44.50734394,24.34951257,22.66666667,54.542921586838254,40.157982533608084,1.2510274932588188,2.8494884520475776,2.3239378798681294,1.2692663949610965,1.4097863458688402,135.06,35.1,0.698,0.019886039886039885,0.2598844957796535,0.2609909979225975,0.0051680734488375535,0.0053704701084865735,0.24295312873093483,0.7610443952065379,0.10639463756293792,0.145288952,0.184085862,0.6143569347111114,0.1034581042684,0.8045355668568195,0.055900000000000005,0.0429312,0.19546443314318052,0.09162724723566565,0.07764581451245034,0.18460757070519945,0.282141533901445,0.1032864023712486,0.3972335432876374
Software (Entertainment),68,1.5783584984544132,1.555541741,0.251283542,6.281185333078492,6.190384490043522,500.797,90.061,5.560642231376511,26.809,92.84580000000005,0.034101386518017016,0.5508837849381876,1.0999010266224505,0.02319155308556619,0.1501767886556,-0.1269852355700338,28316.991,-3595.8397727695274,0.10144156364999819,0.11845595367235445,-0.01701439002235626,14140.68141,-240.59506869162263,0.6869612902688008,0.350312814,0.0636,0.203444062,0.0488448,0.3130387097311992,387.27036,614.792,192.039,-422.75300000000004,-0.014929305165227478,5657.726,7049.416,1391.6900000000005,0.10199300767206639,53.25,12735.265,-3585.821,0.2239538792981412,0,0,0.27896225047807416,0.0282983668878183,0.41029158767501894,0.009515299136126436,0.10981878789999999,0.07602375,0.136436364,0.23625,0.02319155308556619,0.025922587522721748,0.658811767239855,0.04222337952916896,0.1076537851974012,0.1076537851974012,0.08575226184716643,0.10828918914574673,0.0862583966352497,0.11425869410770027,0.09222790159720325,0.21312347500699205,0.7711794565157988,0.2273524996222679,0.341188232760145,0.014229024615275808,0.5580559815088068,0,0.0019458830412740664,10.087587869048063,10.863761742265549,18.552334756981594,32.454253636030316,9.02271000790986,9.625104290354967,18.94312525421407,33.13787723822736,0.3529411764705882,64.72917316,56.73672359,29.47570749,34.49075579277995,35.03825707337964,1.483100828502842,1.2286387038893647,2.2445892971318315,1.9302613263380557,2.051335673665159,1528.47,607.022,727.842,1.1990372671830674,0.3971435487775357,0.4464614496050849,0.4761899154056017,0.5334739625783527,0.45568609784215125,1.152281373960365,0.2699495234519145,0.341656282,0.350312814,0.1574506451075523,0.1501767886556,0.6869612902688008,0.0636,0.0488448,0.3130387097311992,0.11845595367235445,0.10413090204896491,0.4042607541140655,0.02020214294669637,0.24356636994602449,-0.0604310968376587
