,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Insurance (Life),10,0.7179121478032836,0.7300679122851126,0.3923357557810557,1.8298412449665102,1.8608243106257425,715.0880000000001,1696.346,0.42154607609532496,5651.4,0,0.038550304967390064,0.3253777476680832,1.2106301441420568,0.11037761838476834,0.08216603398973568,0.028211584395032657,109986.7,3102.8990693811384,0.14316834840605136,0.06755583065112085,0.07561251775493051,100066.97799999999,7566.31615070724,0.6940307050310788,0.17900364364366364,0.0473,0.16462344033382148,0.034415480000000005,0.3059692949689213,5836.596799999999,1481.8600000000001,322.84,-1159.0200000000002,-0.010537819572730159,2806.32,7367.6,4561.280000000001,0.09019288604323183,-0.7690000000000001,25676.679999999997,1978.2579999999944,0.013306033091843554,0,0,0.5189953094022074,0.07430370127760165,0.5192287359133845,0.05731123126705321,0.10114666666666666,0.05575,0.06721666666666666,0.169925,0.11037761838476834,0.11037761838476834,0.3700675476560559,0.10021181386464548,0.15106374144510543,0.1415641372547239,0.11825936195196195,0.1415641372547239,0.11825936195196195,0.1415641372547239,0.11825936195196195,0.18833438855049478,0.4255268642880667,0.18833438855049478,0.6299324523439441,0,0.23719247573757193,0.009499604190381537,2.2452599837713926e-06,6.4524191386172935,6.4524191386172935,7.269029415160417,8.68539757928737,5.577889820999667,5.577889820999667,7.420724550807421,8.8666504658406,0.09999999999999998,29.698783531648758,33.70861537774678,14.096595770798144,7.480724924141987,9.070850615627524,0.5338149545756966,0.8923532052035014,1.1023779932050157,0.9469194125013103,1.050508468840001,16143.789999999999,2528.831,2755.8000000000006,1.0897525378326984,0.1566441956938241,0.1548036102065576,0.17070340979410664,0.1760636941942681,0.4408584414939105,0.5527598938697318,0.2300452143606929,0.17679825548819533,0.17900364364366364,0.17730031308971236,0.3059692949689212,0.06755583065112085,0.07281472636861408,0.052628233649017975,0,0.03472690787252536,0.58588182173131
Insurance (Prop/Cas.),9,0.5718654582728446,0.6860666563307408,0.3144079524893566,1.8188644840088881,2.1820906592811635,717.0409999999999,640.7200000000004,1.1191175552503427,443.09,0,0.007212749382402313,0.14058004042544076,1.160366030511764,0.06652546915844855,0.079552359386046,-0.013026890227597454,51299.3,-668.2703498525901,0.05841017971391517,0.06559376782461837,-0.007183588110703201,62060.503415667605,-445.8170944810452,0.6907497427537511,0.21062261059095772,0.0473,0.2527717754360567,0.034415480000000005,0.3092502572462489,3408.3999999999996,1688.8500000000001,1806.5639999999999,117.71399999999971,0.0022946511940708687,8099.192,9700.245000000003,1601.0530000000026,0.046870495341209496,-196.166,7654.675,-403.72400000000016,0.026119082138873432,161.3,0.02107208993196968,0.46468135289024604,0.027142121332024507,0.0012629259444840724,8.401674096917967e-05,-0.0394,0.07092500000000002,0.1358,0.180525,0.06652546915844855,0.06652546915844855,0.210466458092925,0.04739025924521857,0.07217665168324008,0.06738445472963871,0.05035156647083735,0.06736592356184071,0.05033771945922455,0.06736592356184071,0.05033771945922455,0.1444809193908314,0.19665129442086074,0.1444809193908314,0.789533541907075,0,0.052170375030029345,0.00479219695360137,0.0003739330036701758,18.114464867365122,18.114464867365122,20.8154744031849,27.330614917223194,9.705459125403317,9.705459125403317,20.8154744031849,27.330614917223194,0,18.711563066462837,37.04557354227566,13.693387924096573,11.459409314315788,22.586390288070184,1.2511502721545595,1.4285121240650271,1.4383912087364732,1.070374891165333,1.402253657548406,4508.740000000001,954.39,1081.25,1.132922599775773,0.21167554571787237,0.21167554571787237,0.23981200956364745,0.23981200956364745,0.44770231258196086,0.5174939366067653,0.09507747124698335,0.1823526574794908,0.21062261059095772,0.3362120497360085,0.3092502572462489,0.06559376782461837,0.070842998207991,0.27952352981201983,0,0.9853248515196582,-0.6567637187226177
Investments & Asset Management,179,0.3388860552602804,0.7755506186218639,0.22085339055382552,1.5344389977915618,3.5116083872520387,7911.118,7754.903000000005,1.0201440301703317,29782.839000000007,2.4901999999929103,0.27500144359127254,1.715137618127209,0.47082877568850895,0.08011258454063123,0.08486770674613872,-0.0047551222055074865,92246.76800000007,-438.6446549030978,0.08840519669497676,0.05521034080325041,0.033194855891726355,231247.06182366266,7676.212892621617,0.33873891058514827,0.4291888324192197,0.055,0.0570926271168174,0.040018000000000005,0.6612610894148517,3566.9676000000013,2985.7550000000006,1552.625,-1433.1300000000006,-0.015535828854188144,71397.58199999998,114482.16199999998,43084.58,0.19510412700308882,95.43000000000018,34958.280000000006,9941.70900000001,0.06631362811651637,327.3,0.009362588777251053,1.7038980314151793,0.15063344061544262,0.5173333827686587,0.04144491436274491,0.04717195652173913,0.10119130434782607,0.2847330434782609,-0.0359875,0.08011258454063123,0.08011232752549882,0.23119015726359785,0.06787544355587515,0.20267033203683057,0.19910854898012198,0.18774091883742933,0.19910990310935187,0.18774219565586397,0.19913277462827736,0.1877650671747895,0.27534592896836574,0.29923424865117776,0.2754502569675126,0.7688098427364022,0.00010432799914685979,0.023888319682812027,0.003561783056708608,0.0006457240936719767,9.663155932916881,9.666773802566926,13.52868690853887,16.8001247242197,10.528720675280498,10.532709985620928,14.565517687748608,18.087676614982968,0.6759776536312849,34.650299410366095,28.031994945622646,13.559222756269433,10.237539034833913,12.36355141934526,,0.581109884364624,0.871306212534014,1.0389834854352402,2.900138815545176,18159.99500000001,3249.8910000000005,2219.515999999999,0.6829509051226638,0.17895880477940654,0.18357831616426945,0.12222007770376578,0.1321615156300777,1.9521261619238504,0.32042686918585767,0.05447018485385972,0.3992083459952281,0.4291888324192197,0.4044243814359362,0.6612610894148517,0.05521034080325041,0.06040842129981838,0.2735777994573383,0.08220212370071388,0.3046331192801511,0.07750797910805897
Machinery,32,0.7302596689252377,0.8466028436985992,0.1654279950024952,4.414365711887054,5.117651602353215,68.79800000000003,120.42000000000002,0.5713170569672814,455.936,9.55759999999998,0.12064236630340297,2.8029442972753427,1.7357292329670886,0.022471589671686734,0.0890882089156968,-0.06661661924401006,1928.5240000000003,-128.4717490109353,0.11203984670930754,0.07905374252323102,0.03298610418607652,1976.4407574882666,65.19508074411596,0.7832978055131741,0.5675668550256192,0.058800000000000005,0.09684327165779878,0.04278288,0.21670219448682587,54.68599999999999,25.627999999999997,69.11999999999999,43.49199999999999,0.022551962018621485,152.10199999999998,541.047,388.94500000000005,0.26288184932779923,6.558,1176.07,434.405,0.25861936266435975,1.67,0.0014199835043832425,3.317383192867683,0.3716791044049284,-0.2618778411057525,-0.005884811389435648,0.14539000000000002,0.17384636363636363,1.6081200000000002,0.2866666666666667,0.022471589671686734,0.02551881328974075,0.3111684777380759,0.01263260931286557,0.07987544912413869,0.06837938695830366,0.06175730341130692,0.0683858466020089,0.06176313748198199,0.07117185917252933,0.06454915005250242,0.10751462003646037,0.33610926010460057,0.1222462998817104,0.6888315222619241,0.014731679845250022,0.2285946400681402,0.011496062165835024,0.0024281707450024277,12.758712764635202,14.250607354894235,26.25355620704813,41.71276584830838,15.7117565677168,17.864585340990754,28.086281014017864,44.624676910360655,0.625,29.501735561166218,27.881952320525432,22.199030521791954,100.44706346374169,27.536313233137832,0.9605690662722499,2.997664355497761,3.3036824797219917,1.558956452084,1.9207041050455407,252.96799999999996,102.919,58.91899999999999,0.5724793284038904,0.4068459251763069,0.6528496055999584,0.23291088200879162,0.3847294050044403,0.27665364687809174,0.7047428956574695,0.03494205466025889,0.4346081812901766,0.5675668550256192,0.2186352088294639,0.21670219448682593,0.07905374252323102,0.0843692782006853,0.2948866163775889,0.18693824867383402,0.15577137999968516,0.30481034324948125
Metals & Mining,1251,1.1411869590981625,1.1541996627618794,0.17947735939127046,6.3583895092322615,6.430892825014552,20281.81800000001,12184.04700000004,1.6646207947162337,2923.157999999999,-6.438799999981711,0.08552447924828509,0.3540323690975265,0.8363104569644569,0.29835082669189333,0.10735945996805564,0.1909913667238377,132526.58099999992,25311.432832427367,0.3067150214882319,0.09935933580197719,0.20735568568625468,153994.93444989118,31931.725225067028,0.8580398055421592,0.7057073777576924,0.0701,0.012380857497004545,0.051004759999999996,0.14196019445784075,19796.638600000006,1468.6800000000003,8002.262,6533.581999999999,0.049300162659444174,13994.988000000012,13448.857999999997,-546.1300000000156,-0.009902572812187737,1371.2420000000002,3718.654000000001,494.4480000000008,0.013519185196078224,14.248,0.0038314938684803684,0.4245546062120752,0.13021727516726447,0.49931887965464494,0.1489722005278333,0.1794999999999999,0.17289039999999997,2.3556999999999997,0.11314761904761905,0.29835082669189333,0.29720259648698044,0.6728471179991325,0.30701265480783196,0.3798605446205551,0.3712437816399899,0.3666474652828561,0.37139599796224354,0.36679779703651527,0.3713460024556896,0.36674780152996134,0.45623672513623026,0.6243316300064788,0.457461237681206,0.32715288200086745,0.0012245125449758059,0.16809490487024856,0.00861676298056519,0.012598630051063759,4.579389624053965,4.590759005495459,6.096509747394056,9.3728361478563,5.957002275039192,5.97299051889233,7.33744479897768,11.280662328827566,0.9024780175859313,287.64678094407776,91.4063964953565,15.866839535474075,8.762793159721218,6.548365339990531,0.5787453059206311,2.18269043244694,2.0992100508258287,2.5901829395435363,2.725097633609189,51275.05100000003,16083.528000000002,14310.682999999994,0.8897726294877586,0.31367161390049114,0.33615676222024216,0.279096416695909,0.30591224910166837,0.16544709644110517,1.0301865226971259,0.0972675296681941,0.5439863946919163,0.7057073777576924,0.546000293812393,0.1419601944578408,0.0993593358019772,0.10477489903252879,0.08624772293637586,0.10413675468411261,0.11197334923010521,0.031371590243636345
Office Equipment & Services,2,0.14640556827307116,0.9181460678319633,0.1074515310421993,1.3625265908549362,8.544746258397947,0.436,1.786,0.24412094064949608,0,-0.0395999999999983,-0.03853577371048248,,1.395899786318169,-1.1965973534971646,0.09333787642921862,-1.289935229926383,5.289999999999999,-6.8237573663105655,-0.5720092285776222,0.08314996699054063,-0.6551591955681628,25.832800000000002,-16.92459646727324,0.11277374606640556,0.9247562904969666,0.1125,0,0.08185500000000001,0.8872262539335944,0,0,1.28,1.28,0.24196597353497168,9.88,2.6929999999999996,-7.187000000000001,-0.2601158161418748,-0.061,3.44,0.9699999999999998,0.08,0,0,,,1,-1.1965973534971646,0.253,-0.07135000000000001,,,-1.1965973534971646,-1.0381042406858105,0.13948973932334996,-0.17554076539101493,-0.41347753743760396,-0.4086799778147532,-0.4086799778147532,-0.4086799778147532,-0.4086799778147532,-0.40977814753189123,-0.40977814753189123,-0.3000831946755408,0.20047143649473098,-0.29295618413754854,0.86051026067665,0.0071270105379922346,0.5005546311702718,-0.004797559622850804,0.001497504159733777,,,,,,,,,0.5,16.526315789473685,16.526315789473685,,,16.526315789473685,,4.195937873357228,1.2216296246445817,0.09739323349972268,0.8054353854686634,0,0,0,,,,,,7.867312072892939,0.13654239692129855,0.06736882666495407,0.6235378258105531,0.9247562904969666,,0.8872262539335944,0.08314996699054063,0.08848568111364696,0.21935662784248475,0.17609539656128673,0.2933998890737659,0.08008874098724349
Oil/Gas (Integrated),4,1.9245931844339343,2.120931976865589,0.44935366382576697,4.283025463836385,4.719961463779145,7073,8748.8,0.8084537307973666,284.1,-8.825999999997293,-0.01069193596408856,-0.08152391923276875,1.4512036867130804,0.22205707675947287,0.16478335942581598,0.05727371733365688,64320.40000000001,3683.8684083877447,0.207946957651716,0.14042612526572756,0.06752083238598844,90262.31203745419,6094.586441852731,0.8047756663213002,0.4659099359267309,0.055,0.2005236039391051,0.040018000000000005,0.1952243336786998,2827.5,9234.9,473.32200000000006,-8761.578,-0.13621771630773438,6227.4,1045.9,-5181.5,-0.20176866403950097,36.79999999999973,2249.9,-241.4000000000001,0.016829231804921834,0,0,-0.06189567558339008,-0.01287101742936357,0.8020346150614726,0.17809746208045968,0.18466666666666665,0.21133333333333337,0.22833333333333336,0.42,0.22205707675947287,0.22121030368910466,0.33823679850979854,0.10903816350991306,0.1838810434463963,0.17946316102878873,0.14347656120499205,0.17931751820770572,0.14336012320728048,0.17925013850406651,0.14329274350364127,0.15210513859942437,0.2319355060348579,0.15259983662750307,0.6617632014902015,0.0004946980280786937,0.07983036743543352,0.004417882417607585,0.0033781462565558944,3.944906898558834,3.9528961838899823,5.384702258136268,7.362293300079811,6.327473649748321,6.348052762104898,5.384702258136268,7.362293300079811,0,35.990658593566806,7.187071988951603,6.610844022433228,19.24577156722101,7.608270087097768,0.1811492877880421,1.6906220226810769,1.5801050036356834,0.829591797784547,0.9655714452164244,19468.8,5186,2793.2999999999997,0.5386232163517161,0.2663749178172255,0.2663749178172255,0.14347571499013806,0.14347571499013806,0.2425823019364977,1.8027426942273808,0.0633123359222497,0.40398184716782215,0.4659099359267309,1.1931077389208162,0.19522433367869985,0.14042612526572756,0.14604398795176565,0.09464306163112933,0.06542305079052439,0.12022536243501364,0.03645878661567002
Oil/Gas (Production and Exploration),231,1.3486351183689225,1.469798575520337,0.22061246052453365,6.113141185055342,6.662355208883975,22287.92000000003,9453.523,2.3576311180498566,649.9819999999997,-0.330999999991036,0.13683029627103904,0.4031251238043028,0.6804980079918064,0.3174244316399076,0.12610603538590803,0.19131839625399955,102440.42600000005,19598.738013896527,0.29438089758050756,0.11368862662560102,0.18069227095490653,144814.2049538322,26166.807559637215,0.8346578177733981,0.6973178559129166,0.0701,0.051585349093460714,0.051004759999999996,0.16534218222660194,4692.055400000001,7172.933999999999,2637.1670000000004,-4535.766999999999,-0.04427711965977178,21271.07499999999,9714.115999999987,-11556.959000000003,-0.26674726738878335,564.8289999999988,6243.130000000001,4878.393000000001,0.024561316888779758,76.7,0.012285504226245487,0.3823803082243343,0.11256545835219066,0.8557049593669103,0.2716216603784917,0.2860730769230769,0.3359882352941176,7.677441833333333,0.1799888888888889,0.3174244316399076,0.3173407652908539,0.6166886317544726,0.3299694280154755,0.4673085335020645,0.45555504163760335,0.43205507578344154,0.45612920980981636,0.4325996252900526,0.45612585096475255,0.4325962664449888,0.4506838233090005,0.4981220402968454,0.45076939775136776,0.38331136824552736,8.557444236728235e-05,0.04743821698784498,0.011753491864461204,0.00839587465634499,3.944757386616608,3.945292817289423,5.4532133137427135,7.328211061706151,5.652481732942137,5.653555008589654,5.586061431192517,7.506736820338966,0.5714285714285714,16.29415274990972,13.88760016163439,6.047560421298486,10.149986351553084,6.37907660487692,0.3544150221858897,1.533276945770586,1.487370936578239,2.2326249532476163,2.5479657865589345,44641.197,11365.356000000003,2924.399000000001,0.25730817406863454,0.25459344201724704,0.25629523901271273,0.06550897369530662,0.06666385671104715,0.19809576895557313,1.284637950604863,0.04745328583869253,0.49845298441598934,0.6973178559129166,2.4540479987066077,0.1653421822266019,0.11368862662560102,0.11917477749567795,0.11848372641596071,0.029750721537760847,0.09565156611783004,-0.008583452453944873
Oil/Gas Distribution,8,0.7387079020435574,1.1545336665475228,0.4428425052345207,1.6681052367643712,2.6070976767148952,9743.099999999999,5309.655,1.8349779787952323,2973.2799999999997,-0.006600000000617001,0.1016595052574799,0.679750813287626,0.4379168593494176,0.11781621972683914,0.10737929979292285,0.010436919933916294,79388.39,828.570270112521,0.06829056124830003,0.07752463867089178,-0.009234077422591747,166374.2750353119,-1536.3129368036434,0.5567980247737487,0.2920737034135868,0.055,0.15204349773485829,0.040018000000000005,0.44320197522625127,9056.750000000002,366.9,1815.9,1449,0.018252039120581737,9587.1,15852.699999999999,6265.5999999999985,0.05390936694179463,-323.5999999999997,35493.329999999994,-564.6000000000058,0.1404876351606491,397.7,0.01120492216424889,0.7818148685671871,0.05339057616671913,0.031699175900543386,0.003734677073058144,0.18950000000000003,0.19987142857142856,0.14938875,0.12966,0.11781621972683914,0.11781614074659018,0.3455972637222216,0.12837611741179086,0.18753323240655465,0.18421136428207707,0.15620322413411994,0.1839059134528298,0.15594421511733744,0.18390582286578458,0.1559441245302922,0.2681113012829046,0.35266030818810806,0.2681113012829046,0.6544027362777785,0,0.0845490069052034,0.0033218681244775797,0.0023400280819840208,13.56340934836422,13.56340934836422,19.51472748248332,23.997164523940995,13.386226934430079,13.386226934430079,19.51540684731087,23.997999935532228,0.125,18.089272608721917,15.935308056974078,12.257086561171457,19.363786898754004,15.718515906346509,1.2122872054871594,1.6138999358211328,1.5378332843448483,2.0191221017292516,3.5889987226583155,11512.999999999998,2056.7,975.9679999999998,0.4745310448777167,0.17864153565534616,0.17870683347902477,0.08477095457309129,0.08480528034451537,0.7959833826751513,0.7311073530006701,0.010288977580801814,0.2618889646182585,0.2920737034135868,0.39597126448647163,0.44320197522625127,0.07752463867089178,0.08283264181705396,0.13246571074458433,0.044336868515648914,0.17684488066529322,-0.01499432458436331
Oilfield Svcs/Equip.,40,1.0693276938047742,1.4680439633866573,0.2622531754623028,4.077463283026989,5.597811964712241,1523.9720000000004,1759.9539999999997,0.8659158137087678,2124.025,2.666000000000622,0.023920000422048688,0.7245012163863174,3.797057376657487,0.07756724313173351,0.12600181142516745,-0.04843456829343394,15803.733,-765.4469852796957,0.14620765392261034,0.09509482935398632,0.051112824568624024,20816.91403609518,1064.01127518706,0.6286063574491645,0.5095379079016512,0.058800000000000005,0.10535733460909683,0.04278288,0.37139364255083557,564.357,179.052,131.674,-47.377999999999986,-0.0029978992937934336,12361.499000000003,14174.756,1813.256999999996,0.12204482051386956,-77.30899999999929,6438.18,-129.95999999999913,0.13769529332661887,44.67,0.006938296226573349,1.1279993789016185,0.16492214281536724,0.5396206067290342,0.04185688280104455,0.2655363636363637,0.05652035714285715,0.3511,0.21966666666666668,0.07756724313173351,0.07682846343485884,0.1141739313923203,0.015508669159225039,0.04449919972057749,0.04280624814713236,0.03829629593773491,0.04300240656022741,0.038471787623265113,0.04303613502987832,0.03850551609291602,0.04701741078531962,0.0987232686221985,0.04779369694352636,0.8858260686076798,0.0007762861582067396,0.05170585783687888,0.0016929515734451285,0.002314423296873904,7.420531208114848,7.509918647554719,11.254412088844377,14.658634288311807,10.206920675198141,10.37544316730748,11.344166815264249,14.775537925734191,0.5,23.422686215188765,15.262398787405985,10.535475276252797,120.1564470759579,11.94923669913422,0.5439713216601314,1.5399056399315574,1.643635355582754,0.31938596169728695,0.4878264734770334,2454.874999999999,673.92,319.9970000000001,0.47482935660019016,0.27452314272620815,0.2887008341695524,0.13035164723254758,0.17565922230541728,0.5908206911204684,1.02668951117476,0.0398738224746647,0.42450201218312617,0.5095379079016512,0.44356409357535953,0.3713936425508355,0.09509482935398632,0.10048938516361194,0.10873781551126772,0.08816543528443507,0.08794224036261171,0.06491064226457852
Packaging & Container,10,0.5218802722770495,0.6448573843118688,0.2334515293696236,2.235497337225651,2.762275261392127,909.4699999999999,741.7000000000002,1.2261965754348116,411.33700000000005,-0.8577999999999975,0.0364411208667787,0.5863878568887155,1.7367545499995,0.11149549368613965,0.077104528628125,0.034390965058014644,7966.599999999999,273.97906223117946,0.11475445506822975,0.06606587718519252,0.04868857788303722,9136.605399999997,444.8483236044783,0.7023541471454625,0.30872556359369263,0.055,0.2057736026987452,0.040018000000000005,0.2976458528545375,351.95500000000004,251.29999999999998,5.685999999999999,-245.61399999999998,-0.03083046720056235,1512.4350000000002,1751.0369999999998,238.60199999999963,0.04152250218835319,-55.3900000000001,3087.7000000000003,-27.199999999999818,0.1714817283127847,15.2,0.004922758039965022,0.9845013967954326,0.1129759213031709,0.6037613708006845,0.06731667210604274,-0.026012499999999994,0.058872222222222235,0.034645555555555554,0.025550000000000003,0.11149549368613965,0.11042262400626045,0.22744534123651436,0.05597666403811284,0.08573648127075045,0.08326106543334494,0.06612813603458959,0.08326106543334494,0.06612813603458959,0.08320700709054131,0.06607407769178597,0.13006583484375925,0.2561185719144537,0.13148667816020895,0.7725546587634856,0.001420843316449712,0.12605273707069448,0.002475415837405513,0.014482001905591247,8.997302467916883,9.09908529854491,13.725866075280619,18.389713472716792,8.738890624970047,8.834354544089075,13.800540421892386,18.489761063915854,0.19999999999999996,39.37653543962817,15.711251168030419,10.378691227337104,14.606286489863628,14.794217258349134,5.7903002968098365,1.6617971469189665,1.8576671790691206,0.8545226219165932,1.1490476990827037,1118.0099999999998,275.15000000000003,292.95699999999994,1.064717426858077,0.24610692212055357,0.25193370165745865,0.26203432885215694,0.29535528491349755,0.4237831499454262,0.4928803730327663,0.055568107830081225,0.3060286185912687,0.30872556359369263,0.26220207483455754,0.2976458528545375,0.06606587718519252,0.07131743323043982,0.15464416811123693,0.15539492241039712,0.15678066372528282,0.12439065414565038
Paper/Forest Products,20,1.1717794619581559,1.1385888318249635,0.25860681086187765,4.531123747487089,4.402779756767837,1764.4579999999999,1450.907,1.216106890379604,2084.1879999999996,-2.1631999999999607,0.07869738028636332,0.4750966936578352,1.9441931651461113,0.27868219639542535,0.10643217661040283,0.17225001978502252,16641.629999999994,2866.5210967550233,0.35238127961322696,0.09249405174780344,0.2598872278654235,15657.060494661459,4069.070048478803,0.790133288192928,0.4049441850745935,0.055,0.17278172881140821,0.040018000000000005,0.20986671180707195,179.509,2421.5809999999997,24.216,-2397.365,-0.14405830438484696,194.151,345.416,151.265,0.03918082000885851,12.51499999999993,466.95000000000005,142.90000000000003,0.015816855480414244,0,0,0.5491249473390786,0.19350135161089038,0.9612937461160922,0.26789545254881897,0.278575,0.10782533333333331,-0.007941666666666665,0.14750000000000002,0.27868219639542535,0.2784076721496452,0.3718078142991128,0.1523545557130585,0.2214978145783475,0.21913043049767822,0.18126869588110125,0.21919141603390593,0.18131914423094705,0.21912035246203504,0.18124808065907616,0.3170857102497179,0.4236729538260894,0.31716537424832497,0.6281921857008872,7.966399860711195e-05,0.1065872435763715,0.002367384080669243,0.0017067477870655234,1.8551741384724372,1.8557285920215552,2.256693260508586,2.986192543240266,1.5754348713348745,1.575830680535159,2.2796211622333535,3.016532124769045,0.30000000000000004,8.839804861603712,5.682976619361805,18.9037489845858,2.6902238107320655,3.029063332147627,0.20536022590831368,0.783176817260653,0.8069571318927594,0.4848413372382381,0.49967339057078713,6335.359999999999,1541.853,1999.781,1.2969984816970228,0.24337259445398532,0.24209578312272245,0.3156538854934842,0.3223571595870089,0.26560925218964887,0.954185521899062,0.18569530114094457,0.2878265954146337,0.4049441850745935,1.1688899825056114,0.20986671180707195,0.09249405174780344,0.09787579584508332,0.0693270938080541,0.1506446213660487,0.05734592407774551,0.1328587220580578
Power,22,0.40632483171098954,0.6352858034224836,0.2327308338686338,1.7459002958771757,2.72970191728473,8132.7609999999995,4759.858,1.7086142065582628,1954.272,-0.12420000000020082,0.10654385006641172,1.0810012640695545,0.5002376880356942,0.05064652355592807,0.07653597672329554,-0.025889453167367467,54743.481,-1417.2787875681706,0.05170723698035446,0.06016795323727786,-0.0084607162569234,99949.82624426406,-845.6471197815139,0.5517817536814356,0.2987665947256703,0.055,0.16958859891235598,0.040018000000000005,0.44821824631856444,2590.5,249.96400000000006,608.8839999999999,358.91999999999985,0.006556397098679199,16509.685999999998,19251.406,2741.720000000001,0.0407991740522896,214.07500000000005,22119.93,-1879.7240000000056,0.12924623276714858,1513,0.06839985479158388,1.1700980930318603,0.06050253938665924,0.06566730398219445,0.0033258206579885002,0.11172857142857141,0.11805333333333332,0.07557857142857143,0.096,0.05064652355592807,0.05064339500129132,0.27948061418433723,0.0554528150448802,0.12833605373902943,0.12413734205329857,0.10308506414177578,0.1244778437335869,0.10336782061917671,0.12447535966751075,0.10336533655310055,0.20922350534524214,0.259835211616629,0.20923106554634352,0.7205193858156628,7.560201101349294e-06,0.050611706271386815,0.004198711685730839,0.003882523275119117,12.50069440760537,12.501124929549935,22.045971003545404,27.843197239498323,14.171427368486546,14.171939446900597,23.820326249923653,30.084138366106142,0.31818181818181823,17.341649755333684,16.231569795004155,20.974677021661577,30.005028264614314,18.72185401395777,1.9501931264539345,1.3456976968251648,1.4152944976215656,1.6649134866987456,2.9651028486210547,4679.71,904.5400000000001,374.31,0.41381254560329006,0.19328975513439936,0.31831944938658024,0.0799857256112024,0.09500152536445046,0.8123107430213028,0.39929032761907374,0.017312513395487634,0.28296307121258363,0.2987665947256703,0.10612019303361549,0.44821824631856444,0.06016795323727786,0.06539045546997402,0.16341338679608874,0.05259279896845255,0.19634686282655114,0.04180475200640343
